IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1,0,0,0	9,9,9,5	2,2,0,0	11,12,10,11	259	296
58,91,73,92	26,18,20,12	88,83,78,80	21,13,20,14	252	298
0,0,0,1	0,1,0,0	0,0,0,1	0,1,1,1	158	298
0,0,0,1	19,13,26,32	0,0,0,1	22,25,31,30	158	298
77,69,57,70	96,98,80,106	75,58,61,65	94,77,106,116	257	262
3,7,13,10	2,2,1,0	12,12,11,11	3,1,4,1	271	248
5,9,8,4	12,24,21,28	6,3,8,2	21,13,20,14	192	245
0,12,6,5	0,0,0,2	8,1,0,2	1,0,0,0	241	241
4,4,8,5	0,0,0,0	9,4,1,6	2,0,0,0	287	241
14,10,12,16	11,3,4,4	11,9,11,18	2,3,6,8	298	298
52,62,50,39	14,17,11,11	49,35,50,46	21,17,7,8	298	201
52,62,50,39	3,0,1,1	49,35,50,46	0,0,0,1	298	227
19,23,12,5	58,35,51,48	17,13,22,10	46,42,60,70	201	277
55,41,40,43	32,39,39,22	46,43,38,30	33,27,41,40	277	235
17,26,12,9	24,38,24,20	7,1,5,3	21,8,15,17	298	298
0,0,0,1	0,0,2,1	0,1,0,2	1,0,4,2	198	237
9,6,1,3	127,124,153,172	1,5,4,2	155,139,167,156	235	219
1,0,0,0	65,60,81,94	5,1,1,0	63,57,85,78	235	219
8,11,5,20	166,192,181,197	10,14,11,14	182,172,178,180	219	298
0,3,1,5	162,185,177,195	1,7,7,3	178,163,166,177	219	298
9,6,5,4	161,189,177,195	6,4,13,9	178,164,165,177	219	298
52,62,59,48	69,50,47,39	52,40,56,46	48,41,61,42	298	298
35,69,54,33	42,53,40,41	49,38,58,47	36,29,39,40	298	281
105,93,65,79	11,1,0,4	105,89,95,59	4,6,5,6	259	272
170,118,142,133	126,106,123,90	113,115,83,110	83,121,106,124	298	298
161,125,151,101	126,128,101,122	135,100,83,131	110,126,101,126	298	266
36,36,36,42	65,47,64,42	35,38,35,46	64,61,52,84	253	298
44,30,39,30	49,42,42,52	32,39,37,60	55,56,53,53	245	270
152,127,159,147	7,14,15,7	130,124,139,146	8,15,16,10	298	230
0,0,0,1	4,14,3,5	0,0,0,0	8,10,14,12	259	298
0,0,0,1	4,14,3,5	0,0,0,0	8,10,14,12	259	298
33,46,37,41	21,10,14,15	39,19,27,32	15,14,7,13	296	188
46,52,33,41	19,9,13,15	44,29,52,41	15,11,5,11	298	188
44,53,34,38	50,40,38,46	42,27,52,42	37,31,38,31	298	296
18,8,19,8	1,1,2,1	9,12,18,19	3,5,3,2	298	186
8,5,10,4	0,1,0,0	10,9,7,12	0,0,0,0	186	197
15,4,10,8	2,2,2,1	7,4,14,2	0,1,1,1	242	233
0,0,0,1	180,161,194,170	0,0,0,1	183,147,116,175	237	298
35,22,29,25	259,239,280,231	30,14,16,22	252,225,177,244	237	298
49,54,72,55	75,68,72,65	77,73,64,69	53,61,64,71	257	298
73,63,64,73	51,56,79,73	54,39,54,58	68,76,97,75	264	257
91,52,62,51	3,6,5,2	65,55,58,62	7,2,0,3	215	264
91,52,63,52	52,72,73,53	65,54,61,63	71,70,69,73	215	264
68,52,77,43	71,95,100,84	37,43,43,48	115,83,93,76	253	298
5,14,8,13	16,20,19,20	7,5,4,4	10,8,17,19	234	298
14,18,17,16	16,8,12,11	22,17,20,6	8,14,9,8	298	270
13,18,17,15	0,0,1,2	21,16,20,6	0,0,2,0	298	270
15,15,16,14	24,19,12,18	7,8,19,16	13,13,5,10	270	293
15,15,15,14	1,0,0,1	7,7,14,14	1,2,0,0	270	293
15,15,15,14	11,13,11,11	7,7,14,14	19,12,15,19	270	298
1,0,0,1	11,13,11,11	1,2,0,0	19,12,15,19	293	298
17,13,14,14	11,13,12,11	11,15,9,9	19,14,20,21	293	298
19,13,14,14	17,23,17,16	11,14,10,9	14,17,17,15	293	298
23,20,13,17	17,23,17,16	12,12,6,13	14,17,17,15	298	298
0,0,0,0	6,5,7,15	0,0,0,2	2,1,3,9	200	272
2,1,2,5	0,0,0,0	0,2,1,8	1,0,0,0	272	287
109,96,78,83	142,148,127,125	114,121,63,84	169,110,160,173	272	298
15,8,7,17	18,29,20,27	27,14,18,14	17,23,23,18	217	229
7,5,4,15	12,20,18,17	4,6,11,9	17,12,11,12	187	217
1,2,0,0	12,20,18,17	0,0,0,0	17,12,11,12	216	217
0,0,0,0	9,2,6,8	0,2,0,0	13,7,3,7	298	298
27,24,35,19	37,52,39,29	27,30,22,20	37,37,45,41	230	222
23,17,40,20	26,14,38,22	25,22,20,32	38,23,28,21	220	230
2,0,3,1	31,52,30,32	5,0,4,5	31,33,36,36	298	264
43,34,42,31	31,52,30,32	28,28,46,38	31,33,36,36	298	264
42,34,43,31	6,20,12,13	27,28,46,40	6,8,10,4	298	201
0,2,4,0	6,20,12,13	1,0,1,2	6,8,10,3	298	201
0,0,0,0	6,20,12,13	0,0,0,1	6,8,10,3	210	201
0,0,0,0	0,2,4,0	0,0,0,1	1,0,1,2	210	298
28,46,31,29	23,31,23,23	22,20,9,15	11,11,7,17	251	228
24,27,30,26	19,32,27,22	15,27,19,9	21,15,5,7	245	236
58,69,81,86	76,68,71,74	79,60,80,63	69,69,51,58	237	236
95,141,94,122	57,76,53,69	90,84,87,99	69,52,84,53	298	237
100,100,97,87	52,86,52,58	89,55,88,90	52,39,59,64	298	244
228,254,339,265	273,295,387,356	269,231,303,286	417,272,310,352	298	298
362,420,501,443	249,283,382,352	453,362,429,441	367,284,369,371	298	298
270,279,384,344	198,220,258,230	409,272,308,341	245,237,270,216	298	256
44,41,39,50	67,59,61,73	48,37,20,38	52,38,29,72	269	294
67,50,74,50	0,1,0,0	40,43,55,45	0,0,0,0	243	298
67,50,74,50	13,11,15,7	40,43,55,45	9,4,7,7	243	298
0,0,2,1	0,1,0,0	0,1,0,0	1,0,1,0	279	298
531,429,490,509	402,405,424,419	474,465,510,537	425,387,413,427	298	271
10,16,15,14	47,28,25,34	18,12,15,20	49,48,37,45	204	295
1365,1550,1709,1599	321,317,398,340	1606,1437,1603,1547	366,315,364,359	247	168
2118,2070,2357,2331	1325,1468,1624,1488	2147,1869,2260,2282	1448,1436,1660,1674	292	247
209,231,209,198	14,35,28,20	145,111,140,196	11,13,12,25	230	173
44,28,36,25	48,43,36,38	33,23,32,27	53,33,48,38	263	298
26,32,36,34	60,61,53,63	36,30,28,36	63,54,63,46	225	259
20,29,16,23	33,40,31,22	21,22,15,11	26,21,27,21	269	298
20,29,16,23	1,1,3,6	21,22,15,11	2,1,5,3	269	298
102,93,97,107	517,520,578,500	131,122,137,151	647,573,613,635	208	238
0,0,0,1	0,0,0,1	0,0,0,0	0,0,0,1	193	245
0,0,2,1	82,84,62,73	4,2,1,1	87,87,80,85	298	278
48,40,29,46	24,25,25,24	43,46,43,51	31,49,43,33	235	230
10,8,13,7	24,52,37,45	12,13,16,9	49,35,54,49	202	227
36,37,37,20	31,28,41,34	34,38,33,47	43,36,35,55	298	298
10,12,10,7	6,7,7,7	4,7,3,0	9,2,11,7	217	189
12,11,13,16	6,8,7,8	17,10,13,13	10,4,9,6	232	189
5,8,4,2	1,0,0,1	4,5,9,7	0,0,0,0	248	287
5,8,4,2	1,0,0,0	4,5,9,7	1,0,0,0	248	298
5,8,4,2	2,0,2,0	4,5,9,7	0,0,0,0	248	210
5,8,4,2	1,0,1,0	4,5,9,7	1,0,0,3	248	298
1,0,0,1	1,0,1,0	0,0,0,0	1,0,0,3	287	298
61,67,59,73	101,67,87,96	45,50,33,28	63,92,50,72	298	298
34,56,42,48	4,0,1,3	43,43,37,24	2,2,3,3	294	167
50,60,45,42	82,80,94,94	33,23,33,45	65,44,53,76	232	298
22,25,30,23	11,5,6,8	18,13,10,16	15,9,5,10	298	248
19,21,21,14	2,0,0,0	12,10,8,12	0,1,0,0	298	248
19,21,21,14	21,23,26,19	12,10,8,12	23,6,26,18	298	298
2,0,0,0	21,23,26,19	0,1,0,0	23,6,26,18	248	298
2,8,5,3	22,28,31,27	4,6,3,6	28,9,25,22	248	298
64,66,53,46	96,89,72,71	67,63,55,63	86,67,58,110	210	216
68,68,79,77	148,175,195,134	49,41,45,48	139,117,128,116	203	298
129,156,170,155	146,178,183,168	136,117,98,102	152,114,119,110	298	298
46,30,47,29	236,248,277,244	47,47,24,39	234,211,227,226	264	264
8,8,16,11	33,64,62,60	11,16,12,7	58,52,41,50	237	292
105,160,147,122	6,9,9,4	109,99,105,130	5,2,10,9	298	298
41,43,41,36	40,59,38,40	45,34,33,35	42,31,32,56	272	245
0,3,7,1	83,116,91,79	1,2,2,4	79,73,73,101	230	245
22,19,22,24	46,38,55,41	25,24,15,17	43,36,26,64	230	188
0,3,3,4	103,68,90,91	6,2,1,4	96,61,53,73	246	298
0,3,3,4	48,22,25,28	6,2,1,4	21,23,19,23	246	298
103,68,90,91	48,22,25,28	96,61,53,73	21,23,19,23	298	298
25,36,28,31	55,58,58,56	22,31,22,22	73,34,58,61	198	255
25,31,38,30	27,34,30,37	22,22,25,22	16,29,24,15	232	198
29,14,14,12	0,2,0,0	10,27,11,22	0,0,1,0	278	257
29,14,14,12	0,3,0,0	10,27,11,22	0,0,2,0	278	298
19,22,16,19	25,39,22,14	24,11,13,24	27,20,35,23	298	298
2,0,2,3	13,22,23,17	1,1,0,3	15,11,11,13	252	298
9,13,13,16	13,22,23,17	8,10,14,8	15,11,11,13	269	298
14,16,20,16	8,17,16,10	14,6,6,10	8,6,8,8	298	269
45,42,43,42	29,21,30,20	41,44,51,45	33,36,24,45	244	245
126,145,158,167	90,85,105,103	135,102,139,147	106,82,84,103	218	193
0,0,0,0	6,6,2,8	0,1,0,0	6,4,2,7	197	245
45,56,49,59	43,49,47,47	29,20,61,29	33,38,43,52	298	298
3,3,2,4	3,1,3,2	2,3,4,9	3,5,4,2	215	224
25,30,26,34	34,37,23,41	16,29,28,17	25,29,23,28	291	262
12,16,19,18	19,21,12,20	12,9,14,13	15,17,21,41	296	291
15,15,20,31	47,47,38,35	23,10,12,12	36,35,43,52	268	269
379,362,343,385	737,815,751,787	278,233,234,289	629,546,602,691	229	287
6,10,15,12	9,15,10,10	8,8,11,5	23,5,7,8	298	297
5,9,5,7	1,0,1,0	8,5,11,7	0,0,2,0	298	298
14,9,10,11	5,2,3,4	15,7,22,11	6,2,8,4	263	188
91,101,122,130	0,1,0,1	74,80,73,96	5,1,4,4	182	209
16,9,8,9	27,37,19,32	10,19,17,26	33,36,46,39	298	298
17,10,12,8	27,37,19,32	11,19,22,30	33,36,46,39	298	298
0,5,1,8	0,0,0,0	0,1,1,1	0,2,0,1	256	199
58,53,77,56	146,112,146,134	81,63,79,77	166,130,152,125	210	253
1,0,1,0	1,5,0,1	0,0,0,0	2,0,4,1	276	276
58,64,55,70	53,37,47,52	36,32,43,40	46,48,51,37	298	297
58,64,55,70	4,5,3,2	36,32,43,40	1,1,5,2	298	258
19,20,24,17	53,37,47,52	11,11,14,6	46,48,51,37	298	297
19,20,24,17	4,5,3,2	11,11,14,6	1,1,5,2	298	258
53,37,47,52	4,5,3,2	46,48,51,37	1,1,5,2	297	258
61,48,54,56	4,7,3,2	53,52,59,61	3,1,5,2	297	258
1,1,0,1	0,0,1,0	4,1,2,4	2,2,1,0	197	198
495,500,516,518	198,214,225,245	509,446,499,479	255,215,263,297	248	221
129,136,99,141	198,214,225,245	113,107,123,95	255,215,263,297	298	221
63,84,66,64	114,107,91,116	49,58,75,60	90,89,107,85	218	248
82,90,86,72	112,104,91,116	84,73,85,86	89,89,109,84	218	248
63,80,66,64	294,294,281,291	47,57,74,61	329,261,278,310	218	248
83,86,88,72	292,292,281,290	82,73,81,83	328,261,280,309	218	248
75,75,59,75	420,479,496,456	60,46,70,64	538,429,462,484	200	218
14,11,5,6	16,23,19,37	6,3,3,6	9,14,17,19	247	298
29,28,45,37	18,16,18,14	35,18,31,39	5,11,10,11	298	173
18,19,30,19	55,41,63,58	30,14,20,23	42,48,40,43	298	224
39,56,52,46	112,128,127,99	37,53,41,44	90,70,93,75	224	298
137,100,137,113	30,38,49,48	131,92,99,100	35,29,37,37	297	284
137,100,137,113	30,38,49,48	130,92,100,100	35,29,37,37	298	284
85,98,81,80	14,13,14,22	91,70,50,69	18,9,28,18	215	298
13,15,14,8	31,20,38,17	11,14,13,15	14,28,28,17	219	228
14,15,13,8	26,21,30,18	11,14,13,14	18,11,12,12	219	211
71,57,71,60	0,1,0,0	71,82,51,71	0,2,0,2	215	194
5,10,15,12	36,41,39,55	15,7,16,27	64,36,54,58	210	232
11,2,14,16	13,16,26,19	18,10,8,15	9,18,16,13	298	215
11,2,14,16	35,22,44,24	18,10,8,15	50,29,34,44	298	260
13,16,26,19	35,22,44,24	9,18,16,13	50,29,34,44	215	260
54,54,99,84	43,43,62,45	87,82,103,99	62,54,86,46	298	267
16,34,29,22	44,43,62,45	18,22,35,28	62,54,86,46	298	267
0,0,1,3	74,106,77,70	1,3,0,1	79,62,87,94	298	298
16,15,12,11	11,17,17,20	14,11,10,8	11,9,12,18	275	298
3,21,18,18	6,3,1,1	19,12,16,16	0,3,2,2	298	298
0,3,0,0	88,123,110,129	1,1,1,0	108,108,112,116	234	298
8,4,3,12	90,122,111,132	5,6,6,11	109,109,111,118	234	298
133,150,178,153	35,48,43,45	146,132,158,150	61,35,46,52	155	218
133,150,178,153	29,41,33,30	146,132,158,150	46,23,32,44	155	209
119,126,135,123	188,217,220,188	145,105,149,143	227,210,203,224	239	274
63,64,65,62	123,124,101,124	71,57,65,68	144,126,155,148	183	272
179,172,202,196	173,161,187,176	208,218,204,232	217,198,201,200	298	298
35,21,30,24	39,39,33,29	29,15,16,21	34,20,25,25	241	241
8,8,4,10	9,7,8,8	19,6,5,7	4,5,1,5	214	174
1896,2412,2417,2229	3157,3707,3993,3713	2242,1845,2283,2159	3571,2945,3456,3328	298	298
0,1,1,3	32,46,29,16	2,1,5,0	27,20,31,29	298	234
0,3,0,0	44,63,67,56	0,0,0,1	68,68,34,52	244	225
26,36,37,18	15,21,24,20	33,38,20,39	23,25,15,24	258	225
40,53,50,52	61,44,63,62	67,54,46,57	82,66,87,95	298	298
40,53,50,52	47,37,58,55	67,54,46,57	74,60,75,79	298	266
40,53,51,52	3,4,2,1	66,57,53,58	8,3,6,3	298	239
40,53,51,52	60,54,89,66	66,57,53,58	82,77,104,76	298	298
40,53,51,52	28,30,36,33	66,57,53,58	39,32,44,41	298	221
0,0,1,3	3,4,2,1	2,5,3,1	8,3,6,3	266	239
2,1,6,0	54,53,74,63	2,5,3,6	81,63,97,70	266	298
93,96,97,117	77,96,116,106	97,85,96,114	118,99,137,104	255	269
304,347,269,343	227,248,186,180	327,265,242,301	184,196,181,153	298	298
39,25,29,32	79,105,80,80	31,20,21,31	93,63,83,91	284	298
4,12,6,2	81,100,80,78	11,11,7,4	89,61,78,89	284	298
85,100,98,104	200,225,187,203	82,79,63,88	192,164,179,166	284	298
39,25,31,32	199,227,185,203	30,20,21,31	192,161,180,166	284	298
4,12,8,2	201,222,185,201	10,11,7,4	188,159,175,164	284	298
44,46,40,34	18,22,18,15	36,39,34,44	12,13,11,10	298	206
89,92,79,108	19,24,32,30	107,82,100,81	50,39,33,48	278	269
17,30,17,30	66,61,71,56	33,11,19,24	59,67,50,73	179	298
22,23,19,18	65,63,73,56	23,22,14,15	59,67,48,75	201	298
1,6,0,0	3,0,0,3	0,0,1,0	4,2,4,3	298	225
1,6,0,0	0,0,0,0	0,2,1,0	2,3,2,1	298	225
1,6,0,0	5,0,4,2	0,2,1,0	3,1,5,7	298	217
0,0,0,0	5,0,4,2	2,3,2,1	3,1,5,7	225	217
0,1,0,0	6,8,4,5	2,2,2,1	7,3,9,0	225	298
0,0,0,0	4,0,3,2	0,1,0,0	2,1,3,2	225	217
7,15,20,14	5,4,3,1	13,13,7,8	6,2,3,1	230	177
0,0,2,1	1,0,1,2	0,0,0,0	0,0,6,0	272	224
11,11,12,12	18,25,18,29	18,22,14,19	23,16,27,23	206	298
11,11,12,12	17,42,22,30	18,22,14,19	31,25,25,20	206	298
50,62,52,49	99,141,95,121	55,38,30,42	110,121,74,121	195	247
0,1,0,2	99,141,95,121	0,1,0,0	110,121,74,121	190	247
168,218,141,147	86,121,68,74	133,157,129,120	59,69,50,77	293	218
196,179,175,183	0,3,4,3	110,130,78,139	2,1,0,2	298	244
0,1,2,3	48,43,40,47	4,0,0,0	35,34,31,49	230	220
15,4,7,13	37,23,31,31	9,13,7,8	19,17,12,16	220	244
1,1,2,1	37,23,30,31	6,1,1,0	20,17,12,16	220	244
225,228,214,217	133,121,139,115	176,154,198,184	110,81,95,94	271	207
14,8,8,15	38,13,25,23	6,2,5,5	27,20,25,38	161	164
4,8,13,15	24,17,22,24	11,8,7,10	15,17,23,5	211	298
1,1,2,3	5,4,5,9	5,4,1,3	5,8,10,6	189	220
46,57,65,55	47,39,59,30	82,50,58,73	58,47,57,53	298	298
1,1,2,0	26,37,47,30	1,1,0,2	36,24,20,32	209	217
1,1,2,0	15,1,3,9	1,1,0,2	5,3,4,2	209	298
26,37,47,30	15,1,3,9	36,24,20,32	5,3,4,2	217	298
7,10,16,8	36,49,57,48	12,7,20,13	48,35,49,33	215	298
12,16,21,15	3,2,0,6	10,16,14,6	2,6,4,3	250	298
13,19,23,16	38,33,40,35	11,18,14,7	52,35,34,37	250	298
41,79,66,35	0,5,1,0	51,47,46,50	0,0,0,4	298	227
43,58,45,51	66,67,87,77	45,44,53,59	53,58,47,82	198	215
16,15,25,19	70,63,66,64	33,21,26,23	91,79,79,81	283	245
8,3,19,8	70,63,66,64	12,8,11,8	91,79,79,81	298	245
21,30,19,23	12,12,11,7	14,19,28,18	8,13,9,18	291	248
4,0,2,0	0,0,2,0	1,4,2,1	0,0,3,0	208	298
42,42,44,46	17,20,15,24	26,37,41,42	10,12,7,6	194	185
30,43,26,40	0,1,0,1	30,27,14,29	0,0,0,1	239	261
39,61,39,55	4,5,1,1	40,42,23,42	2,1,4,3	239	261
9,18,14,15	132,123,81,101	10,15,10,13	103,108,127,135	298	261
6,6,3,16	23,5,12,13	10,8,7,15	16,15,8,13	213	298
0,0,0,0	23,5,12,13	0,0,0,1	16,15,8,13	201	298
6,6,3,16	0,0,0,0	10,8,7,15	0,0,0,1	213	201
42,32,39,30	20,28,17,29	41,58,49,54	21,24,28,26	298	214
96,168,155,150	72,124,117,120	147,147,163,140	112,113,130,111	269	217
0,5,5,4	51,43,71,56	2,0,5,5	71,50,61,59	298	298
13,11,41,26	30,28,36,32	24,19,11,37	47,30,41,31	298	298
45,36,41,34	39,36,34,42	51,56,44,55	59,59,47,56	298	298
654,641,838,694	155,136,163,147	848,767,856,922	150,140,167,163	225	225
49,56,42,43	47,46,33,50	69,45,53,54	40,31,50,58	298	262
56,58,52,52	0,0,0,2	70,47,69,55	0,0,0,0	248	255
439,473,567,472	512,495,573,617	595,460,492,437	676,602,629,590	280	298
523,488,548,546	70,71,90,73	631,584,588,555	89,74,93,98	298	171
72,72,69,81	211,178,260,230	107,79,95,73	233,201,247,250	171	206
95,84,71,99	89,109,90,73	89,66,59,60	59,64,54,75	258	289
119,169,158,182	118,145,147,116	170,143,156,135	134,102,143,121	298	283
83,124,115,108	157,172,132,139	90,63,69,71	111,92,132,128	298	298
14,14,11,16	16,8,5,3	2,15,5,8	3,9,7,11	210	271
40,30,29,33	7,6,17,11	9,16,10,20	7,11,25,8	194	224
57,39,22,25	13,8,12,9	16,16,18,19	2,5,0,11	298	194
127,168,169,165	172,171,186,183	155,157,160,139	184,182,172,163	230	230
55,57,67,70	129,174,168,159	66,41,57,54	147,132,146,169	207	289
3629,3547,3839,3810	2976,3000,3158,3365	3505,3527,3613,3934	3202,3028,3338,3184	246	223
2,0,3,1	14,9,9,5	0,2,0,0	7,11,4,8	168	298
16,3,15,9	11,5,6,8	12,9,7,11	12,25,10,11	298	284
5,6,5,7	7,6,10,10	8,19,2,9	16,14,19,15	266	298
39,31,46,45	51,42,58,55	33,41,32,50	58,50,67,64	209	233
0,0,0,1	51,42,58,57	0,2,0,0	57,50,67,62	209	233
16,20,20,20	36,39,45,36	21,24,23,24	34,52,40,50	200	209
64,61,64,60	74,74,97,103	90,81,103,92	102,115,101,83	239	224
311,333,293,350	2,0,0,4	298,282,280,336	5,4,0,2	298	280
298,313,292,329	342,354,374,399	294,298,282,293	352,348,380,372	278	298
45,52,44,37	16,20,11,22	51,52,64,50	10,18,25,27	265	249
40,42,39,41	1,3,6,1	36,29,29,31	7,2,8,1	215	218
15,14,15,23	34,22,37,26	7,15,11,8	38,28,19,7	215	210
4,8,0,1	29,22,32,25	5,0,0,2	29,22,14,6	215	210
2,2,2,0	71,44,62,69	3,2,0,1	63,63,57,70	210	298
8,8,15,12	71,44,62,69	15,5,9,9	63,63,57,70	210	298
50,51,54,35	1,0,1,1	56,38,34,23	0,0,0,1	298	280
50,51,53,36	80,54,86,52	56,38,34,23	75,61,79,78	298	298
14,17,24,15	47,46,44,47	15,20,18,13	65,48,60,56	272	298
2,0,5,7	0,1,2,3	3,2,2,0	2,3,4,0	176	198
20,10,4,7	25,21,16,14	4,4,3,6	8,2,7,5	221	221
7,7,4,2	52,45,33,33	9,5,6,11	30,39,40,35	207	298
7,7,4,2	47,36,27,27	9,5,6,11	26,35,29,31	207	298
14,25,13,4	4,8,6,8	25,19,14,30	3,7,5,3	207	284
259,248,301,267	237,261,315,283	288,221,281,301	317,243,304,308	219	236
161,184,172,148	199,178,205,186	157,164,171,188	218,155,244,201	209	219
1,0,1,0	62,57,61,53	0,0,2,0	54,52,39,35	298	276
0,0,0,0	14,26,20,7	0,0,2,0	7,10,5,11	298	201
0,0,0,0	4,10,4,2	0,0,2,0	2,2,2,1	298	276
3,15,6,4	14,26,21,7	3,3,3,1	7,10,5,11	276	201
12,1,5,7	14,13,12,9	1,7,9,6	3,8,6,15	298	221
0,2,0,1	0,1,0,0	0,1,1,0	0,0,0,0	211	236
430,539,487,477	317,306,340,289	487,416,513,479	269,213,334,299	263	239
585,684,641,607	349,417,441,388	566,542,534,534	376,343,396,372	298	263
5,12,5,2	1,5,3,5	5,8,5,1	1,4,1,6	223	243
8,3,4,7	0,4,1,3	14,7,14,8	1,1,1,1	191	176
2,1,0,1	0,4,1,3	0,3,0,2	1,1,1,1	242	176
2,1,0,1	0,4,1,3	1,3,0,1	1,1,1,1	221	176
2,1,0,1	8,3,4,7	0,3,0,2	14,7,14,8	242	191
2,1,0,1	8,3,4,7	1,3,0,1	14,7,14,8	221	191
61,59,45,48	48,47,44,48	57,56,48,58	57,46,35,56	233	233
32,48,35,38	33,55,49,45	58,39,51,55	69,49,62,60	254	298
55,46,80,80	67,92,99,73	84,78,93,96	98,86,97,86	257	227
39,30,36,44	54,30,39,39	49,38,57,45	50,31,56,38	245	233
0,1,2,2	24,21,16,24	0,0,1,1	13,16,18,14	229	219
24,37,27,25	24,21,16,24	23,31,31,23	13,16,18,14	265	219
0,0,0,0	0,4,1,0	1,0,0,0	0,0,0,1	173	188
14,12,11,8	0,2,1,1	11,13,21,17	1,3,0,2	221	176
36,26,13,28	34,25,26,31	25,20,40,24	40,27,32,42	232	278
0,0,0,0	169,217,203,225	1,0,0,1	157,119,143,153	262	298
38,40,37,38	50,49,55,40	42,39,38,50	46,59,60,62	249	298
49,60,54,56	47,25,35,38	67,78,73,79	44,29,43,57	298	259
49,60,55,56	34,33,50,31	64,77,71,78	33,33,41,55	298	259
36,41,49,34	34,33,50,31	36,49,47,55	36,34,48,56	259	259
2,0,3,1	2,1,1,2	2,2,2,1	1,3,0,2	298	269
3,2,6,5	0,0,0,0	3,5,0,6	0,0,1,1	298	262
3,5,9,7	0,0,0,0	2,2,1,4	0,0,1,1	298	262
0,2,0,0	154,182,220,173	0,0,2,0	192,165,160,208	298	230
35,48,36,26	33,54,32,33	25,15,18,29	35,33,26,31	298	298
0,0,0,3	27,35,46,29	1,3,1,0	30,27,24,45	197	234
3,2,2,4	240,236,266,261	3,0,0,1	262,235,288,282	298	298
144,131,208,178	240,236,266,261	152,136,159,117	262,235,288,282	298	298
403,363,369,350	634,635,585,544	418,402,414,370	680,609,721,696	224	271
43,53,43,37	9,13,3,4	35,54,30,64	4,3,3,7	298	215
53,60,58,50	40,53,70,58	49,59,57,34	56,63,74,53	275	298
50,42,57,67	20,28,16,14	49,44,59,45	13,14,20,14	298	186
40,38,54,33	63,72,52,74	32,29,34,31	77,51,51,56	298	271
4,7,13,11	8,16,16,10	7,4,1,5	21,8,13,20	260	298
4,7,13,11	13,20,25,17	7,4,1,5	30,13,21,29	260	298
17,12,19,19	12,23,18,21	17,23,16,16	30,23,27,37	237	298
9,11,20,35	20,17,11,13	16,21,12,17	14,9,18,14	278	272
15,13,10,16	22,25,8,21	24,29,21,13	15,14,23,21	275	278
28,49,47,30	77,82,78,79	38,39,37,45	67,74,77,61	280	298
53,48,58,36	5,6,3,8	70,37,47,31	5,3,10,2	256	298
1,4,5,3	0,5,4,2	1,1,5,1	6,4,6,9	233	193
0,5,1,2	0,5,4,2	2,1,1,0	6,4,6,9	228	193
22,27,34,22	42,28,28,31	23,20,25,20	28,23,18,21	283	298
193,205,226,218	250,269,323,280	171,165,252,190	272,220,328,293	285	296
14,20,27,14	43,29,35,34	17,10,19,29	31,51,50,46	298	229
50,78,55,60	43,29,35,34	56,51,53,80	31,51,50,46	298	229
47,31,69,33	0,1,3,0	51,28,68,48	0,1,0,0	186	284
30,26,49,16	2,0,2,0	27,26,50,28	0,2,0,1	186	284
227,203,201,240	70,115,107,88	192,178,199,170	59,60,85,73	288	288
0,0,1,0	16,28,25,31	0,0,0,0	29,17,24,32	229	298
6,1,2,0	3,6,3,2	0,0,1,1	4,1,1,4	229	212
26,18,20,19	13,9,5,8	23,17,7,12	5,12,10,14	298	210
19,25,15,12	7,6,12,13	16,23,10,14	8,25,11,21	296	245
5,3,4,7	1,2,4,0	3,12,3,12	2,1,0,0	298	273
7,4,7,3	4,7,10,6	5,13,11,15	9,21,25,24	227	297
1,2,2,0	2,3,3,4	0,0,0,0	0,4,4,0	207	206
4,3,3,5	11,11,10,10	0,2,1,1	2,5,6,2	206	248
10,4,3,10	58,47,54,51	9,18,11,14	71,57,60,63	298	265
74,86,62,63	58,47,54,51	65,83,54,55	71,57,60,63	298	265
74,70,86,62	38,45,34,61	60,58,81,87	42,50,52,60	298	261
1,3,0,1	4,5,1,1	0,0,0,2	1,1,2,2	298	266
0,0,0,0	4,5,1,1	1,0,0,1	1,1,2,2	185	266
0,2,0,1	0,0,0,0	4,1,1,0	2,0,0,3	298	298
21,12,15,11	16,11,13,10	12,12,18,21	19,18,26,13	298	248
4,16,13,8	123,112,120,92	14,10,9,6	86,92,80,116	181	186
11,7,2,5	124,112,126,102	4,6,6,10	107,96,110,109	186	180
159,170,158,155	296,346,327,369	191,166,184,169	447,317,417,395	215	298
76,93,85,66	38,28,46,34	76,71,86,76	32,35,18,32	298	203
15,18,24,17	36,31,46,49	10,9,10,19	36,43,40,35	298	221
31,31,30,37	36,31,46,49	25,14,20,22	36,43,40,35	298	221
39,49,47,33	35,25,23,28	33,23,36,35	18,15,15,30	298	270
22,27,25,21	34,31,22,44	28,25,14,20	24,23,24,23	270	271
45,75,47,57	65,79,52,71	58,38,34,54	63,43,55,55	298	298
79,99,79,95	196,204,226,215	65,57,58,74	211,187,189,211	222	211
78,92,79,91	4,0,2,0	69,56,58,73	0,1,2,0	222	211
0,1,1,0	163,148,144,160	0,0,2,0	154,135,152,183	211	239
275,256,225,196	135,168,192,173	173,163,170,219	163,148,146,147	211	234
275,256,225,196	1,7,0,3	173,163,170,219	0,2,2,1	211	253
