groupID	featureID	exonBaseMean	dispersion	stat	pvalue	padj	PREECLAMPSIA	CONTROL	log2fold_CONTROL_PREECLAMPSIA
gene-Lnx2	rna-NM_080795.5	380.74279366573	0.350762567542545	9.06739111883326e-05	0.992402430650133	1	4.44144136664484	4.59949327193204	0.134018347645871
gene-Polr1d	rna-NM_009087.2	514.654946064777	0.0107540147178876	0.502786663082645	0.478278239055963	0.879109365019874	5.05762102659459	5.05010097764853	-0.00602875150055837
gene-Polr1d	rna-NM_181730.4	393.906545436728	0.0188639642636833	0.155518931464343	0.693316093118325	0.952559952797774	4.58318181484364	4.58456533238243	0.00116439138586877
gene-Polr1d	rna-XM_030254233.1	68.2767435063999	1.74663360277195	0.103165600195609	0.748063361590206	0.974103846131811	1.90205962471041	2.41330602996469	0.740659686385868
gene-Pan3	rna-NM_001419785.1	451.312966756948	0.0119682554686776	12.932934143991	0.000322851334484671	0.0136748726098578	4.91143084569962	4.7287522936565	-0.149848353773123
gene-Pan3	rna-XR_004942575.1	455.534187740992	0.0556856353543973	0.158242756781732	0.690779547544338	0.951668662547864	4.7398047384595	4.92295391653453	0.150060044925253
gene-Pan3	rna-XM_006504877.4	474.298092543197	0.0904143004339895	3.45287790652247	0.0631417384852038	0.422322980598036	4.39631231814751	5.29705273807803	0.738238780304577
gene-Flt1	rna-XM_036164787.1	19.6659980197855	1.76693499207246	7.78842225104495	0.00525820937652317	0.0916786595730795	0.0067225909749915	1.70003373377706	16.0358695074006
gene-Flt1	rna-NM_010228.4	72.9669751092918	0.877595456610512	0.932461803384086	0.334224043007843	0.819966285792307	2.48082787960881	1.96864857124592	-0.722712625804662
gene-Flt1	rna-NM_001363135.1	142.455974569548	0.0128412511438701	0.19411810336338	0.659511030814966	0.938360614404728	3.04531475232703	3.0246549970002	-0.0226526769236886
gene-Slc46a3	rna-XM_006504865.4	16.5529466323985	1.68307949731454	0.66052404424903	0.416374996910302	0.8673684820124	1.11338235411387	1.07126742269435	-0.113529787419804
gene-Slc46a3	rna-XM_006504867.5	25.1254210928448	1.63421856591609	0.671623660506498	0.412486097247287	0.865780241588282	1.3235188332654	1.37288286478963	0.108935041493292
gene-Mtus2	rna-XM_011241018.3	47.9486145184768	0.517547321018423	2.71127007276661	0.0996416324740782	0.523901176413536	2.17239718578583	1.42496034485125	-1.28255109442283
gene-Mtus2	rna-NM_001359503.2	174.753440968385	0.0125614722566888	1.6183267665233	0.203325254014117	0.719065016826806	3.39812405008284	3.2233772816905	-0.179957606255848
gene-Mtus2	rna-NM_001359505.2	485.205175338761	0.0124209889756363	11.0272947408266	0.000897800712389253	0.0290769563122827	4.83827895759501	5.05658402064366	0.176807902926271
gene-Slc7a1	rna-NM_001301424.1	862.892109933788	0.149207722531552	0.238512899833097	0.625282245911868	0.926496485651776	5.95050816257059	6.08486419434711	0.100231092019127
gene-Slc7a1	rna-NM_007513.4	522.158163270762	0.151152787969009	0.235505959609412	0.627470958192389	0.92736928295241	5.14437116078816	5.01679336809131	-0.102030375742816
gene-Ubl3	rna-NM_001359200.1	256.620177559241	0.0196360010216469	0.943535170587467	0.331370341503713	0.818485722951577	3.81139594180967	3.94489096425298	0.123736603641881
gene-Ubl3	rna-NM_001359199.1	80.3536622184047	0.780392655804037	1.35899714961997	0.243711359929571	0.753322144149135	1.99039734039719	2.62856131821887	0.874094618048107
gene-Ubl3	rna-NM_011908.2	320.834998218123	0.0321937740399894	0.599609624009361	0.438727010976627	0.874625228467763	4.29981315458974	4.18026696489872	-0.105035102243352
gene-Ubl3	rna-XM_006504832.4	26.3788811680667	1.00494894493128	4.58896149926505	0.0321785056023797	0.298263292594171	1.89335659923378	0.552288969293064	-3.63557607765247
gene-Katnal1	rna-NM_153572.2	497.707135564947	0.149371556428198	0.0159214735754745	0.899589187891023	1	5.0147829198376	4.97127889328104	-0.0350765753260482
gene-Katnal1	rna-XM_006504828.5	193.120572391698	0.0968529988339517	0.0155351535482282	0.900808483821566	1	3.47662836862582	3.43342450550175	-0.0431871635440277
gene-Katnal1	rna-XM_006504829.4	245.475741670456	0.202572939605579	0.0420728034680451	0.837481057956463	1	3.73491720956059	3.87926089598755	0.135359953451256
gene-5930430L01Rik	rna-NR_102383.1	5.52804191840505	5.83924381572475	0.925411363950687	0.336058124774026	0.821857398796127	0.549833030433728	0.701236316780218	0.706497997737607
gene-5930430L01Rik	rna-NR_102384.1	5.94787598394192	5.79557648443758	0.930785381568029	0.334658927300483	0.820317708262105	0.751749385900634	0.591240419137193	-0.698342904682895
gene-Uspl1	rna-NM_001115149.1	204.416185993625	0.0529934108953887	1.8317027772826	0.175926554267873	0.681087003834504	3.4118168078775	3.66594567778417	0.250020771555884
gene-Uspl1	rna-NM_001115150.1	332.901877640583	0.0976354204347477	0.453346419420484	0.500750062260914	0.881952683104694	4.44686861116736	4.12570350510978	-0.280521262280256
gene-Uspl1	rna-NM_001115151.1	150.619510481877	0.112810771324334	0.0798423283849843	0.777511196206202	0.984422993656872	3.1882497733488	3.01852809743071	-0.18309848938246
gene-Fry	rna-XM_006504932.3	376.187258131243	0.0999032702733714	4.75308599661545	0.0292458011144176	0.284045581427814	4.36493508992815	4.41008969708143	0.0389140347177701
gene-Fry	rna-XM_006504933.3	685.261623986406	1.90538409354336	5.88019669495466	0.0153121110528092	0.193922743420859	3.02143898737758	7.40048050673695	3.60966010838013
gene-Fry	rna-XM_006504930.5	1087.96897441232	0.0656411896712982	35.6115888567263	2.4085042819069e-09	3.85177970987166e-07	6.38927854694715	6.18329810193322	-0.151377857611918
gene-Brca2	rna-XM_036164758.1	25.9336603400573	2.63293524546062	2.40099030769161	0.121258466680348	0.575512684559569	1.21499470575917	1.48440694935803	0.595767947799804
gene-Brca2	rna-XM_011241019.3	65.9894378316475	3.2082559950373	0.125525871546103	0.723116836782529	0.963601649371175	1.69557234642061	2.69817095811208	1.44764217039059
gene-Brca2	rna-NM_001081001.2	14.0328791058083	0.885822884539459	7.11166415264844	0.00765839808774688	0.120074775697608	1.03399329099805	0.678121267033788	-1.23227045481211
gene-Brca2	rna-NM_009765.3	120.175549313888	2.60651154618735	0.0189132255317475	0.890615546250474	1	2.23144277408751	3.51686936838374	1.49037537492743
gene-N4bp2l1	rna-NM_133898.4	92.1228606452804	0.282669731798223	0.656988208592509	0.417625236788565	0.867978162508847	2.34129650335487	2.66604535744859	0.414207828923511
gene-N4bp2l1	rna-XR_003955567.2	15.6659587241142	0.741567900410156	0.0396996480711778	0.842068984015146	1	1.17376846092075	0.950760035860114	-0.619675069891062
gene-N4bp2l1	rna-XR_003955566.2	9.43267645181045	0.393538821433816	0.62873569352422	0.42781944935351	0.873275166633071	0.880204654000803	0.788067523279175	-0.322836403127358
gene-N4bp2l2	rna-XM_036165252.1	196.957127012324	0.133144093075374	2.1213594378714	0.145257561228816	0.622835761727723	3.85758447215482	3.00689971463176	-0.857830490298639
gene-N4bp2l2	rna-NM_001362416.1	659.154917352837	0.0077552295603218	6.67436371920414	0.00978094226997449	0.141845072106591	5.42144917873197	5.59514261188568	0.134072602851315
gene-N4bp2l2	rna-NM_201369.3	1292.8231034082	0.0146238195222313	0.104003829712497	0.747076780025081	0.97358454827479	6.90451132255804	6.7270192132094	-0.127255552163769
gene-Pds5b	rna-NM_001346503.2	674.784680919959	0.0301677159693802	3.04790481638497	0.0808413711119203	0.474109902557997	5.39879868981288	5.70516596113105	0.235740656241569
gene-Pds5b	rna-NM_175310.7	1473.00442549398	0.0295550716092647	3.10903387483566	0.0778591319445485	0.465565904079671	7.20458172337423	6.88753155537559	-0.225283967232786
gene-Stard13	rna-XM_036165136.1	14.4949897186042	2.26356062651076	-0.00186104488518879	1	1	0.850519594746546	1.23351060554734	1.09239501100906
gene-Stard13	rna-NM_001359985.2	10.4279611368618	4.28744714324544	-0.00226071147797313	1	1	0.589763161600192	1.29061388866876	2.2922189749353
gene-Stard13	rna-NM_146258.3	14.9642738844915	0.720984342175088	15.8060554665087	7.01775490331945e-05	0.00414083253061259	1.10111064263844	0.00939150563894131	-13.7767312725671
gene-Stard13	rna-NM_001424724.1	14.5659338882277	3.8257794315376	0.75639413423967	0.384459330174039	0.853131809321128	0.609742380122354	1.62779531744347	2.88940873921696
gene-Vps50	rna-NM_024260.5	739.689722308384	1.23533735240465	14.1556410315497	0.000168291744176951	0.00857696100158094	6.82177191574301	4.65582187121092	-1.65629296829895
gene-Vps50	rna-XM_036152347.1	112.416117782584	1.31855166193063	13.4498443269782	0.00024502651247256	0.0112736503923139	1.66843173398936	2.94678001544067	1.78458863130786
gene-Casd1	rna-NM_145398.4	626.952127753449	0.157924310277851	10.5540752771498	0.00115932197435166	0.0342465188066758	5.93960223562542	4.84703043654175	-0.852628253791075
gene-Casd1	rna-NM_001379145.1	207.65968618245	0.165301805068498	10.0985484532187	0.00148386157582142	0.0396877348116759	3.00367310458347	3.91159943740407	0.911405761908155
gene-Sgce	rna-NM_001130189.2	114.910430925957	0.118695632121069	1.46890246673021	0.225518939579669	0.740780382504716	2.79800498949256	2.66912698316954	-0.153075588219856
gene-Sgce	rna-NM_001410333.1	24.644250458287	1.9989402876637	1.76329334192451	0.184214263419341	0.694604204917375	0.837525550581532	1.79803912259042	2.26670192285901
gene-Sgce	rna-NM_001410334.1	51.3096777237924	0.860924497084433	0.444033928838991	0.505181848320155	0.882282103261562	1.70851139182932	2.12644696431187	0.67059825055957
gene-Sgce	rna-NM_011360.4	49.8444665751973	0.807083344235611	0.849398453108876	0.356722568163721	0.836578129283663	2.00071434974103	1.66814768839812	-0.554402063481118
gene-Peg10	rna-NM_001040611.1	612.321954711248	0.0116071116030205	0.0245591808221093	0.875470496865089	1	5.36921717272478	5.35223560311867	-0.0132583083677655
gene-Peg10	rna-NM_130877.2	609.503590319673	0.0116098047007533	0.0245538551766629	0.875483889515834	1	5.34577080904523	5.36275437880661	0.0132667645128439
gene-Ppp1r9a	rna-NM_001363809.1	1972.4347981819	1.29614690759574	0.987950299485135	0.320243855716131	0.811510181172529	7.25553393967443	8.10661777938646	0.592680664453834
gene-Ppp1r9a	rna-NM_181595.4	825.886955888856	1.30794343799081	0.979063522723209	0.322430116719091	0.812169452161525	6.22561586603398	5.43343942913822	-0.598427138880451
gene-Pon3	rna-NM_001411740.1	5.24061968312984	7.36527020659957	0.000338736648060944	0.985315923570506	1	0.603261271973137	0.651145827040661	0.221880716184349
gene-Pon3	rna-NM_173006.3	15.0296794663825	6.48994409399658	1.00550208965481	0.315982815787775	0.808423832909362	0.83741862765123	1.23751172131916	1.14731983092063
gene-Pon3	rna-NM_001411742.1	7.62131715601333	4.27793033654364	0.080265631757797	0.776937757201383	0.984147109743219	0.859956932880468	0.630972317511322	-0.901812291720413
gene-Pon2	rna-NM_183308.3	102.202557078696	0.274234998376389	0.574546046193802	0.448458072594474	0.876455987356146	2.49994828159576	2.7211485612983	0.272583022686593
gene-Pon2	rna-XM_006505122.3	12.4266597679015	0.339993474349847	0.478224610514388	0.489227597510129	0.879657024806484	1.02717649091243	0.894968513503782	-0.403822860698922
gene-Asb4	rna-NM_023048.5	17.5724097325415	4.07844216728076	0.629884010269791	0.427397862877681	0.873266181476766	0.774757871047209	1.33176928191962	1.59198927024315
gene-Asb4	rna-NM_001355662.1	85.1363736870264	3.65390196649529	0.714458451905728	0.39796767539353	0.859872732955381	2.93101428267577	1.87856096170766	-1.4063520454177
gene-Dync1i1	rna-NM_001191025.2	356.313623939819	0.0152286832299917	1.34744452877035	0.245725365007274	0.754040971828987	4.47929550755881	4.34167795138496	-0.118262634437547
gene-Dync1i1	rna-NM_001191026.2	195.026332109787	0.0424189251501004	0.109184941529492	0.741073982983449	0.971110071783007	3.41262093012894	3.52715729460076	0.114164459432311
gene-Dync1i1	rna-NM_010063.5	1103.8849815013	0.0267348533845356	0.26979748175853	0.603467655573425	0.91843623922047	6.42472400320774	6.58266694718354	0.114816838654081
gene-Gm34871	rna-XR_004933746.1	6.85148329991899	1.99219124823879	2.36473067765564	0.124105330067861	0.580309538379882	0.886890290170086	0.519646955667628	-1.55521458144064
gene-Gm34871	rna-XR_868787.1	7.20443997855223	1.80031090758539	3.72218674467355	0.0536940074257701	0.391544131508234	0.318844428091872	0.957367181195975	3.19258158302823
gene-Gm34871	rna-XR_004933745.1	7.08159138239862	1.68343151010655	0.623958868366998	0.429579938902618	0.873275166633071	0.616487311347871	0.811743153077586	0.800797005604532
gene-Gm34871	rna-XR_868786.2	11.0188878866846	1.42645984334232	4.86651673421615	0.0273827185035485	0.273579431011971	1.10968540420604	0.673860959630591	-1.45844726391996
gene-Gm34871	rna-XR_004933748.1	8.95012494187757	0.28658027248224	0.468375056146428	0.493735669992123	0.880981567516725	0.88843940792767	0.745351852975173	-0.512478672311452
gene-Gm34871	rna-XR_004933747.1	8.33582870001459	0.104535741055922	0.492505073991808	0.482811971362668	0.879109365019874	0.756969522718213	0.815552959705071	0.217362929170765
gene-Dlx6os1	rna-NR_155495.1	400.629548940196	0.0577791183749856	0.490015828593982	0.483920243758634	0.879109365019874	4.72877277033437	4.48021592512405	-0.208731471860597
gene-Dlx6os1	rna-NR_015388.2	680.589606603431	0.034539925580943	0.726261175605686	0.394097778046903	0.857659249714673	5.65725856423524	5.46676339339277	-0.146458825156198
gene-Dlx6os1	rna-NR_155496.1	177.537417839488	0.0924412312692103	3.84938036286144	0.0497643723937181	0.376390537102119	2.95701438778547	3.67352328573986	0.739425965388568
gene-Dlx5	rna-NM_010056.3	311.67451513028	0.103775421827006	0.703172770474026	0.401719646662678	0.86081687179313	4.1116758728078	4.26969708741825	0.139787191944642
gene-Dlx5	rna-NM_198854.2	29.7850552124416	0.131874959255151	0.584692019284319	0.444479053616461	0.876386974178063	1.52550699009132	1.41912795231271	-0.216267330474817
gene-Tac1	rna-NM_001311060.2	128.183482601199	0.0487091857695102	7.92925495866322	0.0048641821750554	0.0870125057505376	3.0753113577227	2.66200521489765	-0.473550921609674
gene-Tac1	rna-NM_009311.3	75.8933334121817	0.0519110790303458	7.52047979959409	0.00610014301136954	0.102176632005927	2.09251278803675	2.48836586537083	0.544030733656775
gene-Col28a1	rna-XM_006505033.4	4.40302735631349	7.31225879383496	0.0106912321062396	0.917646770506058	1	0.510686078677461	0.644219278808169	0.674044359859401
gene-Col28a1	rna-XM_006505031.2	8.64428041430554	6.83114807623687	0.328801899826431	0.566365425943916	0.904376418256723	0.707348986904181	0.905593494912525	0.720782406873303
gene-Col28a1	rna-XM_017321502.1	5.37890438480417	8.60596264749162	0.203885223889699	0.651602914163859	0.936453951934427	0.7592968607687	0.421609114664289	-1.7073772875265
gene-Mios	rna-XM_036166130.1	68.1369599319563	1.6867301651212	1.03105717183354	0.309910497706357	0.802600101770306	1.53139338759524	2.59767584205577	1.63210738893197
gene-Mios	rna-XM_036166132.1	83.0351898136744	3.89564031556344	0.00954184062746322	0.922184534734052	1	2.79061352312375	1.91965667712609	-1.1791047151769
gene-Mios	rna-XR_004942957.1	104.374569773114	1.90282220077397	0.0429103428392352	0.835894184155901	1	2.72740856758784	2.56832528713578	-0.19378011351649
gene-Mios	rna-NM_145374.2	928.445672892495	0.489493270506829	0.310625371195698	0.577296685931342	0.906930550213644	6.34646964802733	5.97875646031371	-0.272080455466785
gene-Glcci1	rna-NM_133236.3	119.543615324377	0.120783474863059	0.856925564819846	0.354600482993123	0.835313957753711	2.92036529595659	2.70269164112631	-0.25301811961339
gene-Glcci1	rna-NM_001286728.1	484.70419727078	0.104344025409132	0.462916943689152	0.496263881717969	0.881317015671107	4.78408512849836	5.08580548412036	0.244689111710816
gene-Glcci1	rna-NM_001286729.1	543.562591836105	0.0926200251989379	0.12230519079597	0.726547648851767	0.965037845013027	5.17287813747027	5.13242518299868	-0.0321423650166128
gene-Ica1	rna-NM_001410045.1	51.3198176406639	0.15664128757071	1.20540881938362	0.272243303378926	0.773561837395925	1.99455659910616	1.76213608641317	-0.378846613452264
gene-Ica1	rna-NM_010492.4	253.042009108234	0.137499157635716	1.36050973070388	0.243449160355396	0.753322144149135	3.69825743123035	4.02408480426788	0.302955825238263
gene-Nxph1	rna-XM_006505010.5	405.773710668906	0.0094512646152642	3.63056471185075	0.0567275651491157	0.401298202636621	4.71712646345428	4.51735381113194	-0.167510545132666
gene-Nxph1	rna-NM_008751.5	2157.44120030109	0.00880319176907823	3.86301406335099	0.0493615783332508	0.37455681936183	7.77392582294251	7.96158503284392	0.129983100601814
gene-Phf14	rna-XR_004933644.1	1453.35000870141	0.0113239648073768	0.0627309488023116	0.802230496451363	0.990887556312489	7.06507919456058	7.0397263676279	-0.018009156917266
gene-Phf14	rna-NM_001168382.2	1387.32350176542	0.0205433713391037	0.180083146053846	0.671301795879671	0.944675312446524	6.91953770938605	7.00195891248798	0.0587507772973943
gene-Phf14	rna-NM_001362122.1	614.119921788635	0.0351331700398419	0.0540076196848531	0.816230925176192	0.995559718341058	5.40196197114065	5.34239751139897	-0.0464624030977845
gene-Tmem168	rna-NM_028990.5	241.404638104904	0.200113350088669	3.72282710899981	0.0536734206974507	0.391544131508234	4.09641306370125	3.41465029912328	-0.64625801502572
gene-Tmem168	rna-XM_006504953.5	215.778756925197	0.201223622581782	3.70270102086403	0.054324460446934	0.39331198764058	3.2615423438905	3.92925293701357	0.651288585078835
gene-Gpr85	rna-XM_030255527.2	199.876362079008	0.0229286812090887	0.0539739608534262	0.816287175536932	0.995559718341058	3.4720504480018	3.53797857428983	0.0652629721764306
gene-Gpr85	rna-XM_036152258.1	420.802953665339	0.0058458983110931	3.92000564923364	0.0477147198985563	0.368599973612275	4.78655759501578	4.59194734901856	-0.161875390526129
gene-Gpr85	rna-NM_001330667.1	1335.56757817889	0.00399086976206939	2.75149288492844	0.0971636685114993	0.517709913899923	6.82707358354337	6.94189563328894	0.0820925747760608
gene-Foxp2	rna-NM_053242.4	668.973561391831	0.0970173627842925	0.501863958204382	0.47868225812305	0.879109365019874	5.57623358533647	5.46487526824057	-0.0858752540924446
gene-Foxp2	rna-NM_001286607.1	293.428110975489	0.438400886095937	2.53930623728138e-05	0.995979354684148	1	3.9012102547705	4.29309624361047	0.351463863520802
gene-Foxp2	rna-NM_212435.1	295.089509531998	1.25378338938826	0.065263241887294	0.798362649342243	0.989492425143914	4.04704637145277	4.15383000656267	0.0956725082343315
gene-Cav1	rna-NM_001409558.1	37.6695946517025	0.149687970872971	1.60177879540905	0.20565131156313	0.722552193642581	1.54171869068612	1.7347900819345	0.355963911853758
gene-Cav1	rna-NM_007616.5	205.268593238568	0.0702116941758104	4.84834023294545	0.0276727480584735	0.274584233944348	3.75260845294174	3.33564986618546	-0.410051085019252
gene-Cav1	rna-NM_001243064.2	26.4530486124884	0.125837738675161	2.30456636161426	0.128994275939632	0.590455638524304	1.24406402772294	1.50556383277153	0.568174540261094
gene-Met	rna-XM_011241043.4	140.079240199364	1.7541523156064	3.69751242513823	0.0544936544719827	0.393661480856949	2.29090329751179	3.49422637862441	1.3855399063266
gene-Met	rna-NM_008591.3	294.279750157259	1.70610112391644	3.79592065443248	0.0513776113153163	0.383331862545325	4.73769610508642	3.27122188176967	-1.34426394488206
gene-St7	rna-XR_003956242.2	65.2188323839491	0.683795910948689	1.03654984170504	0.308625247249314	0.80204394783067	1.96102914558901	2.25596216704163	0.434597527660769
gene-St7	rna-NM_022332.3	387.12626286584	0.609516952391813	1.15138133747291	0.283260173933077	0.781909884349734	4.7820849966445	4.33196911441048	-0.38022467923531
gene-Cttnbp2	rna-NM_080285.2	579.065384453488	0.0442032109481293	0.014752700967847	0.903326143251045	1	5.24413803422943	5.27762203688259	0.0263579596327492
gene-Cttnbp2	rna-NR_149735.1	1782.99903308984	0.0430290687553895	0.0151506732431699	0.902037357343012	1	7.48645055557925	7.45074146361598	-0.025011917878663
gene-Tspan12	rna-NM_001411750.1	195.992949069242	2.58653158750265	0.517655002765707	0.471843708806104	0.878814389853942	3.58895622815361	3.36648762142449	-0.221451318778271
gene-Tspan12	rna-NM_001411749.1	11.6963667211335	3.18754054780708	0.416524484790102	0.518676373070569	0.885597942658629	0.885324623698029	0.974083050138855	0.279750850619513
gene-Ptprz1	rna-NM_011219.3	2653.6568929979	0.0116271913156419	0.209390436526775	0.647245593610881	0.934880989361341	8.2519577951607	8.35356499215135	0.06967128673117
gene-Ptprz1	rna-NM_001081306.2	1043.53316843402	0.0839596550711632	0.0070264040426764	0.933196645427633	1	6.40993010393563	6.37090004024938	-0.0285296223109572
gene-Ptprz1	rna-NM_001361349.2	637.272399656116	1.15031138371537	1.06983971448045	0.300981653306494	0.795946394356974	4.71388559723774	6.02615961667036	1.02699890565708
gene-Ptprz1	rna-NM_001403052.1	2722.61132920242	0.0356651871820476	2.20272078500471	0.137767383021196	0.607817322084954	8.51029946317626	8.17582267469907	-0.22916563887045
gene-Cadps2	rna-NM_001252105.2	96.7165854028261	1.26608748104327	0.326954435096354	0.56745795418849	0.904390688121807	2.8833317635913	2.15874956484545	-0.923592530650009
gene-Cadps2	rna-NM_153163.5	13.2707616021061	3.10296322038372	0.238204121056896	0.62550621253914	0.926591514154218	0.842632555181487	1.12350684053681	0.843694521369634
gene-Cadps2	rna-XM_006505113.3	24.2600108647463	2.33622663958588	3.36571522490166	0.066566673366699	0.431815577639947	1.70702340452945	0.769753883799684	-2.35516487442396
gene-Cadps2	rna-XM_030255457.2	21.1095889436195	2.08646637228781	0.705585152535662	0.400913341797186	0.860334951224778	1.50542325878135	0.905969378696497	-1.50087410809824
gene-Cadps2	rna-NM_001403608.1	36.3724999690971	1.03246379166779	6.69856898792347	0.00964903232376747	0.140345537180645	0.959109718289328	2.06299363912663	2.29182332850193
gene-Pot1a	rna-NM_133931.5	224.484745497458	0.275524413678915	1.03871165744596	0.308121295693477	0.801820752534624	3.8148904718774	3.5357865516855	-0.267808026780362
gene-Pot1a	rna-XM_006504955.3	48.4668113132812	0.377585637795702	0.639539931532568	0.423877443720996	0.871759264079018	1.77458740968059	1.93472932454723	0.263833485284223
gene-Pot1a	rna-XM_006504956.3	16.2446483154102	1.91606287519896	0.757119791404563	0.384231382232156	0.85295247200665	0.981894610724723	1.19662109634166	0.582188032779257
gene-Grm8	rna-NM_001409900.1	3.13712019064942	2.30861454290238	2.6725832059809	0.102090200508304	0.530443571496093	0.00199567956454771	1.07329203625374	18.1703608662224
gene-Grm8	rna-NM_001409901.1	16.4253820042926	5.31306708271465	3.18636658229468	0.0742548843689679	0.455295861463493	0.624767072382332	1.87762547102464	3.25215109416771
gene-Grm8	rna-NM_001361125.2	4.7838726937275	3.51406114000255	0.719457924324971	0.396321777368364	0.858826810148116	0.538352507602777	0.00495366971883726	-13.5349914056526
gene-Grm8	rna-NM_001409903.1	11.6447284503365	4.09770110056792	3.915058364045	0.0478553536810237	0.368840382865563	0.837170197515965	0.00495362689821377	-14.8191161738168
gene-Zfp800	rna-NM_001411809.1	26.730581057665	1.44624419028352	0.246794547654446	0.619341233833955	0.924533146901747	1.39596192204461	1.29832907655875	-0.215680089613151
gene-Zfp800	rna-NM_001411810.1	14.9102202190242	2.87570485469591	0.0179429510865248	0.893441083312954	1	0.801642013616828	1.34856887253883	1.52979510406739
gene-Zfp800	rna-NM_001411811.1	28.5422830541737	3.83521254085449	0.475548711100913	0.490445516033461	0.880233421900343	1.36680284485952	1.48059194100562	0.238705073748881
gene-Zfp800	rna-NM_001411812.1	28.9919294091305	2.77345442755816	2.46204799227812	0.116626630710844	0.564133279005789	1.18944113959636	1.76627878613009	1.18275013517434
gene-Zfp800	rna-NM_001411813.1	19.3675101322957	1.67120337243506	7.97903504034355	0.00473221593628671	0.0856599437674886	1.42953515849793	0.0053631536635006	-16.1669211408034
gene-Zfp800	rna-XM_011241073.4	31.1317218985866	3.4182870539394	1.62035102207591	0.203042849508711	0.71846309225501	0.00387595994633472	2.42773706386587	18.7261749545913
gene-Zfp800	rna-NM_001411807.1	73.6399629155875	2.83164148535224	0.322046121142648	0.57038058803121	0.904403489864236	1.94777256081606	2.61185637298675	0.92014542965945
gene-Zfp800	rna-NM_001411803.1	62.2383023539912	4.22194705101092	0.00370054885598847	0.951492896317685	1	1.72554917646675	2.51170584206657	1.1644217169676
gene-Zfp800	rna-NM_001411804.1	70.4809805407845	0.0814376409018048	7.85145531797232	0.00507798142392699	0.0895462442885498	2.20113527548083	2.08616572336868	-0.16680453072388
gene-Snd1	rna-NM_019776.2	1160.97956199001	0.094754440719516	145.789488972348	1.44331851692896e-33	9.56260373973304e-31	6.94516374128218	6.26789984244458	-0.490192331812377
gene-Snd1	rna-XM_030255513.1	85.1375793024172	0.122685107863922	123.614334035831	1.02317315190412e-28	6.08368262038578e-26	0.00689443183868832	3.03183334505946	17.7852005824848
gene-Rbm28	rna-NM_133925.2	790.726439474061	0.970112453951187	0.198546553663135	0.655896592591508	0.937669126532274	5.87770555474681	5.8269488141766	-0.0382526318922398
gene-Rbm28	rna-XM_030255573.2	131.19448675233	1.02942870545085	0.187723805096198	0.664817865358811	0.941252681026497	2.90901788426127	2.94526745046381	0.0408392634619466
gene-Prrt4	rna-XM_006504964.4	29.7249931484815	0.365717730488199	1.78288373906284	0.1817956182385	0.691091572349602	1.62687993220285	1.25764248220372	-0.768954597507744
gene-Prrt4	rna-XM_006504963.5	59.4252471637632	0.206894603534034	0.15712347959726	0.691818786515961	0.952124211487388	2.0213764900333	2.0674987912886	0.0697008105299712
gene-Prrt4	rna-NM_001101443.1	147.987834950675	0.218207639734722	1.00907700474437	0.315124061673524	0.807543660229396	2.92151494197788	3.25466879706578	0.36093897300798
gene-Calu	rna-NM_007594.4	1381.8224910956	0.0113642822040388	1.6173414223216	0.203462887099033	0.719332350806445	7.02162588017579	6.88418597180384	-0.0979994165902678
gene-Calu	rna-NM_184053.3	568.656028873968	0.0117433443535939	1.57006271149601	0.210197906715171	0.72550127262448	5.16459445668775	5.3033411493111	0.109471544130901
gene-Ccdc136	rna-XR_001785125.1	143.001667641049	0.0208308739236051	1.2641601757357	0.260865092615418	0.76413213442615	3.07062912654736	3.01149513075861	-0.0647437015889931
gene-Ccdc136	rna-XM_006505052.4	85.0657642056559	2.81729021774809	0.914543943145645	0.338911644578401	0.823392575347608	2.75542057985208	1.98655127420595	-1.03255285757452
gene-Ccdc136	rna-XM_006505053.4	151.748016441007	1.03015485762938	1.13991095711086	0.285671143512302	0.784214612969359	2.60016362182697	3.53138114665035	1.02018858852823
gene-Ccdc136	rna-NM_001347073.2	129.232557805482	0.0456310009992255	0.033973651571614	0.853762873621096	1	2.86911594817177	2.94966340660327	0.0911694019324649
gene-Flnc	rna-NM_001081185.2	25.7153863285615	1.76473336081093	0.0396944826101162	0.842079123592408	1	1.38180395542321	1.35426669375206	-0.0599358460650175
gene-Flnc	rna-NM_001311074.2	106.92124316569	1.6162399159495	0.0432312296983071	0.835290487637675	1	2.64083250831164	2.68539023282798	0.0540159850563642
gene-Kcp	rna-XM_030255489.2	170.462085481989	0.0314921418499581	0.141835250896747	0.706463298456742	0.956597546453706	3.32096795859269	3.2340933435496	-0.090091433885596
gene-Kcp	rna-XR_003956222.2	188.398589424314	0.0146775848148721	0.123248634103049	0.725537448016991	0.965037845013027	3.40398129934397	3.42581385016194	0.0219996153365525
gene-Kcp	rna-XR_868762.4	53.3249112863716	0.0499663839821821	0.0718339087581796	0.788685089481608	0.98755918747145	1.91055664827166	1.96757830362354	0.0902621859787232
gene-Irf5	rna-NM_012057.4	4.01001530403133	7.89623870227058	-0.00681293213192191	1	1	0.0125269216806778	0.437912798022744	10.2598224273656
gene-Irf5	rna-XM_006505098.2	5.38537698407165	4.86195843259193	0.128179889584189	0.72032670644356	0.962535111522214	0.758373134646174	0.44646838871031	-1.53799233304517
