groupID	padj
gene-Ccdc190	1
gene-Ccdc191	0.877510808127984
gene-Ccdc24	1
gene-Ccdc28a	1
gene-Ccdc30	1
gene-Ccdc32	1
gene-Ccdc34	1
gene-Ccdc39	0.587508192488178
gene-Ccdc40	0.868928736001747
gene-Ccdc57	0.449650813050116
gene-Ccdc6	0.239251626896025
gene-Ccdc61	0.461596495900209
gene-Ccdc62	1
gene-Ccdc66	1
gene-Ccdc71	1
gene-Ccdc77	0.688595111217198
gene-Ccdc80	1
gene-Ccdc82	0.0801183087032592
gene-Ccdc85a	0.370195886326399
gene-Ccdc88a	1
gene-Ccdc88c	0.0501496325331206
gene-Ccdc9	0.0700119509921319
gene-Ccdc92	1
gene-Ccdc93	1
gene-Ccdc97	0.626685842511012
gene-Cchcr1	1
gene-Cck	0.391161402386095
gene-Ccl21b	0.691051390551096
gene-Ccl25	0.82204973341686
gene-Ccl27a	0.754795352599303
gene-Ccm2	1
gene-Ccn6	1
gene-Ccnc	1
gene-Ccnd2	0.0614226864970368
gene-Ccndbp1	0.751226274229532
gene-Ccne2	0.858593337681673
gene-Ccnj	1
gene-Ccnl1	1
gene-Ccnl2	1
gene-Ccny	0.0231470324568729
gene-Ccp110	1
gene-Ccpg1	1
gene-Ccsap	1
gene-Ccser1	1
gene-Ccser2	0.000696168873027567
gene-Cd151	1
gene-Cd200	1
gene-Cd274	1
gene-Cd2ap	0.0386576521466713
gene-Cd2bp2	1
gene-Cd34	1
gene-Cd46	1
gene-Cd47	0.389726370582647
gene-Cd55	0.877870201194021
gene-Cd82	0.970094041204548
gene-Cd99l2	1
gene-Cdadc1	1
gene-Cdc123	1
gene-Cdc14a	1
gene-Cdc14b	1
gene-Cdc25a	1
gene-Cdc25b	1
gene-Cdc25c	0.125934237480441
gene-Cdc27	0.745850843496545
gene-Cdc34	1
gene-Cdc37l1	1
gene-Cdc42	1
gene-Cdc42bpa	0.834904017499188
gene-Cdc42bpg	1
gene-Cdc42se1	1
gene-Cdc45	1
gene-Cdc6	1
gene-Cdc7	1
gene-Cdca2	1
gene-Cdca4	0.593810500983318
gene-Cdca7l	0.785796247013578
gene-Cdh10	1
gene-Cdh12	0.419243665153944
gene-Cdh13	1
gene-Cdh18	0.563725232110423
gene-Cdh22	1
gene-Cdh23	0.092297789689827
gene-Cdh24	0.556726469845611
gene-Cdh3	1
gene-Cdh4	1
gene-Cdh6	1
gene-Cdh7	0.103225342578461
gene-Cdh8	1
gene-Cdh9	1
gene-Cdip1	0.498738466123531
gene-Cdk10	1
gene-Cdk11b	1
gene-Cdk12	0.36858470214244
gene-Cdk13	0.00150783088277704
gene-Cdk14	0.0774621907160728
gene-Cdk16	1
gene-Cdk17	1
gene-Cdk18	1
gene-Cdk19	0.321111077555581
gene-Cdk2	1
gene-Cdk20	1
gene-Cdk2ap2	1
gene-Cdk5rap2	1
gene-Cdk5rap3	1
gene-Cdk6	1
gene-Cdk8	3.4738243094002e-05
gene-Cdkl1	1
gene-Cdkl2	0.145661160912134
gene-Cdkl3	0.413788868147902
gene-Cdkl4	1
gene-Cdkn1c	0.0801245457891823
gene-Cdkn2aip	1
gene-Cdkn2c	1
gene-Cdon	1
gene-Cdpf1	1
gene-Cdr1os	0.129697882965484
gene-Cdr2l	1
gene-Cds1	0.415026870785255
gene-Cds2	0.00126934715640892
gene-Cdv3	0.307825328715946
gene-Cdyl	1
gene-Cebpa	1
gene-Cebpzos	1
gene-Cecr2	0.59204818544632
gene-Celf1	0.106328927923837
gene-Celf2	0.750875516226359
gene-Celf3	1
gene-Celf4	0.658279542773206
gene-Celf5	2.34432137552106e-06
gene-Celf6	1
gene-Celsr1	0.0996830333305369
gene-Celsr2	1.5361176796902e-07
gene-Celsr3	1
gene-Cemip2	1
gene-Cenatac	0.502986474103554
gene-Cend1	1
gene-Cenpa	1
gene-Cenpc1	1
gene-Cenpf	0.739382535679471
gene-Cenpi	0.732941094611411
gene-Cenpj	1
gene-Cenpl	0.0306906916740659
gene-Cenpn	0.728464828250956
gene-Cenpo	0.884043720601869
gene-Cenpq	1
gene-Cenpt	1
gene-Cenpu	1
gene-Cenpw	0.828416723959287
gene-Cenpx	1
gene-Cep104	0.597633965566974
gene-Cep112	0.634203808266311
gene-Cep120	0.822180294118812
gene-Cep126	1
gene-Cep128	1
gene-Cep131	1
gene-Cep135	0.841353227025135
gene-Cep15	0.987293974526611
gene-Cep152	1
gene-Cep162	1
gene-Cep164	0.951889151828291
gene-Cep170	0.203247135832914
gene-Cep170b	1
gene-Cep192	0.0215508090707401
gene-Cep250	0.441474091538543
gene-Cep295	0.961664249268312
gene-Cep350	1
gene-Cep41	0.775701630448967
gene-Cep44	0.948218759005616
gene-Cep55	0.178720764980462
gene-Cep57	0.926342942338228
gene-Cep57l1	0.74374446985737
gene-Cep63	0.543141813285605
gene-Cep70	0.491308591938782
gene-Cep72	0.79703274361707
gene-Cep76	0.435040852555519
gene-Cep78	0.59191738255884
gene-Cep83	1
gene-Cep85	0.0419484180874869
gene-Cep89	0.987595994214278
gene-Cep95	0.868383197175518
gene-Cept1	1
gene-Cercam	0.402191098990569
gene-Cerk	0.626693043318265
gene-Cers2	1
gene-Cers4	0.0439776763073552
gene-Cers6	1
gene-Cert1	0.0989096119578308
gene-Cfap100	1
gene-Cfap119	1
gene-Cfap20	1
gene-Cfap20dc	1
gene-Cfap210	1
gene-Cfap251	1
gene-Cfap300	1
gene-Cfap410	1
gene-Cfap43	1
gene-Cfap44	0.28321331096221
gene-Cfap46	6.49220773759087e-11
gene-Cfap47	0.785435871970027
gene-Cfap54	1
gene-Cfap65	1
gene-Cfap68	1
gene-Cfap69	0.266922018654803
gene-Cfap70	1
gene-Cfap74	0.688619614589798
gene-Cfap92	1
gene-Cfap96	1
gene-Cfap97	1
gene-Cflar	1.45726198403959e-13
gene-Cggbp1	1
gene-Cgn	1
gene-Cgnl1	0.976809389404921
gene-Chac2	1
gene-Chadl	1
gene-Chaf1b	0.0870638573738275
gene-Chchd10	0.986934343424916
gene-Chchd3	1
gene-Chchd6	1
gene-Chchd7	1
gene-Chd3	1
gene-Chd4	1
gene-Chd5	0.84136962952591
gene-Chd6	0.00218785009446789
gene-Chd7	1
gene-Chd9	0.0092348841539787
gene-Chdh	1
gene-Chek2	1
gene-Cherp	1
gene-Chfr	0.333568317441631
gene-Chid1	1
gene-Chka	0.840968853568298
gene-Chkb	1
gene-Chm	0.528595675020534
gene-Chmp2a	0.439361292655232
gene-Chmp3	1
gene-Chn1	0.650734279716306
gene-Chodl	0.986751072829243
gene-Chp2	1
gene-Chpf2	1
gene-Chpt1	0.968488727637756
gene-Chrd	0.51022913052379
gene-Chrdl1	5.36478743921297e-05
gene-Chrm1	1
gene-Chrm2	1
gene-Chrm3	0.3726470896818
gene-Chst1	1
gene-Chst11	0.322142815376006
gene-Chst12	1
gene-Chst15	1
gene-Chst3	1
gene-Chst7	0.667617101895016
gene-Chst8	0.610011015943933
gene-Chsy1	0.833374693732869
gene-Chtf18	1
gene-Chtop	1
gene-Chuk	0.0126132263757082
gene-Ciao3	0.961598213411207
gene-Ciapin1	1
gene-Ciart	1
gene-Cib2	1
gene-Cibar1	0.454378110061065
gene-Cic	0
gene-Cilk1	1
gene-Cip2a	0.500990928935384
gene-Cipc	1
gene-Cirbp	1
gene-Cish	1
gene-Cit	0.0648346303390876
gene-Ciz1	0.105516513756815
gene-Ckap2	1
gene-Ckap2l	0.136897335345543
gene-Ckap5	1
gene-Cklf	1
gene-Clasp1	1
gene-Clasp2	1
gene-Clasrp	1
gene-Clcc1	0.900350504539681
gene-Clcn1	1
gene-Clcn2	0.754240717418333
gene-Clcn3	0.305787347068821
gene-Clcn4	0.649326455248847
gene-Clcn5	0.0318535577093292
gene-Clcn7	1
gene-Cldn12	1
gene-Cldnd1	0.520825252294867
gene-Clec16a	0.278765404657524
gene-Clgn	0.882510149257915
gene-Clint1	1
gene-Clip1	0.643542672964104
gene-Clip2	1
gene-Clip3	0.146627191307941
gene-Clk1	0.159447081692862
gene-Clk2	1
gene-Clk3	1
gene-Clk4	0.841301396527055
gene-Clmn	0.614306426471193
gene-Clmp	0.89048601220457
gene-Cln3	1
gene-Cln8	1
gene-Clock	0.0449745231961665
gene-Clp1	0.919123377652621
gene-Clpb	1
gene-Clptm1	0.728302146640151
gene-Clpx	0.736534935783923
gene-Clrn1	1
gene-Clspn	0.475353295856866
gene-Clstn1	0.612629860347543
gene-Clstn2	1
gene-Clta	1
gene-Cltb	1
gene-Cluap1	1
gene-Cluh	1
gene-Clvs1	0.0235189317635251
gene-Clvs2	1
gene-Cmc1	1
gene-Cmc4	1
gene-Cmklr1	1
gene-Cmpk2	1
gene-Cmtm3	0.145021588157073
gene-Cmtm6	1
gene-Cmya5	1
gene-Cnbd2	1
gene-Cnbp	1
gene-Cndp2	1
gene-Cnep1r1	1
gene-Cnksr2	1
gene-Cnnm3	1
gene-Cnot1	0.244125782040611
gene-Cnot10	1
gene-Cnot2	0.29451847711097
gene-Cnot3	1
gene-Cnot4	1
gene-Cnot6	0.330022807326955
gene-Cnot6l	0.0149435472129008
gene-Cnot7	1
gene-Cnot9	1
gene-Cnppd1	1
gene-Cnpy3	1
gene-Cnr1	0.00159656936483328
gene-Cnst	1
gene-Cntfr	0.875343299740725
gene-Cntln	0.156355068242137
gene-Cntn1	0.989424746401936
gene-Cntn2	1
gene-Cntn4	0.892307201808014
gene-Cntn5	0.0730285173467202
gene-Cntn6	0.0871273076222113
gene-Cntnap1	0.697224259177168
gene-Cntnap2	0.000897178930931399
gene-Cntnap4	0.962349563334222
gene-Cntnap5a	1
gene-Cntnap5b	0.0495788016909867
gene-Cntnap5c	1
gene-Cntrl	0.616066887777511
gene-Coa8	1
gene-Coasy	1
gene-Cobl	0.126042004649231
gene-Cobll1	0.171841592356296
gene-Coch	1
gene-Cog3	1
gene-Cog5	0.242034456341346
gene-Cog7	0.887815573754581
gene-Col11a1	0.0627906137758843
gene-Col11a2	0.672311303615053
gene-Col12a1	1
gene-Col14a1	1
gene-Col15a1	0.620041195550307
gene-Col16a1	1
gene-Col18a1	1
gene-Col20a1	0.727304907702365
gene-Col22a1	1
gene-Col23a1	1
gene-Col24a1	1
gene-Col25a1	0.996803884128212
gene-Col26a1	1
gene-Col27a1	0.159999895293542
gene-Col28a1	1
gene-Col2a1	1
gene-Col4a1	1
gene-Col4a5	1
gene-Col5a1	1
gene-Col5a3	1
gene-Col6a3	1
gene-Col8a2	1
gene-Colgalt1	1
gene-Colgalt2	0.590888515381793
gene-Commd10	1
gene-Commd4	1
gene-Commd6	1
gene-Commd7	1
gene-Comt	1
gene-Cop1	1
gene-Copg1	1
gene-Coprs	1
gene-Cops2	0.973482805373154
gene-Cops4	0.635712483763694
gene-Cops7a	1
gene-Cops7b	0.718890359024166
gene-Coq10a	0.908704126103929
gene-Coq10b	0.286349234926766
gene-Coq2	1
gene-Coq3	0.405133399001676
gene-Coq4	0.841679400316775
gene-Coq6	1
gene-Coq8a	1
gene-Coq8b	0.0555067964065705
gene-Coro1b	1
gene-Coro2b	0.00810097927876883
gene-Coro6	1
gene-Cox16	0.892399317614536
gene-Cox18	1
gene-Cox20	1
gene-Cpeb1	1
gene-Cpeb2	0.607291487682137
gene-Cpeb3	0.909823916505154
gene-Cpeb4	0.419479242091695
gene-Cplane1	0.157114345484144
gene-Cplx2	1
gene-Cpm	1
gene-Cpne1	1
gene-Cpne3	1
gene-Cpne4	1
gene-Cpne5	1
gene-Cpne6	1
gene-Cpne7	1
gene-Cpne8	1
gene-Cps1	1
gene-Cpsf3	1
gene-Cpsf4	1
gene-Cpsf6	0.998360657386418
gene-Cpsf7	1
gene-Cpt1c	1
gene-Cpxm2	1
gene-Cr1l	1
gene-Cr2	0.645484998975465
gene-Cracd	0.274443228299302
gene-Cracdl	0.706413975442136
gene-Cradd	0.664010259834758
gene-Cramp1	0.0366532297571674
gene-Crat	0.907802809469708
gene-Crb1	1
gene-Crbn	0.959894907910784
gene-Creb1	0.0143628440386131
gene-Creb5	0.7447819948796
gene-Crebbp	0.0460777862001486
gene-Crebl2	0.884466946589299
gene-Crebrf	0.52678674853746
gene-Crebzf	0.157720541179358
gene-Creld1	1
gene-Crem	0.0419988534749541
gene-Crhr1	0.427283724255242
gene-Crim1	0.234056434121584
gene-Crip3	1
gene-Crispld1	1
gene-Crispld2	1
gene-Crk	1
gene-Crlf1	0.504899360995268
gene-Crlf2	1
gene-Crlf3	1
gene-Crls1	1
gene-Crmp1	1
gene-Crocc	0.805697450076206
gene-Crppa	0.771819727377817
gene-Crtac1	1
gene-Crtc1	0.0101773747540266
gene-Crtc2	0.129826145237651
gene-Crtc3	1
gene-Crybg3	1
gene-Cryz	0.0797323855473828
gene-Csad	0.0428806239049613
gene-Csde1	1
gene-Cse1l	0.944232003918201
gene-Csf2ra	0.116009574082595
gene-Csf3r	1
gene-Csgalnact1	0.414186463708207
gene-Csgalnact2	1
gene-Csmd1	0.697204092236091
gene-Csmd2	0.848026991531108
gene-Csmd3	1
gene-Csnk1a1	1
gene-Csnk1d	0.00234063987877653
gene-Csnk1e	1
gene-Csnk1g1	1
gene-Csnk1g2	1
gene-Csnk1g3	0.768828175616457
gene-Csnk2a2	0.961697859842235
gene-Cspg4b	1
gene-Cspg5	1
gene-Cspp1	0.534839282223891
gene-Csrnp1	1
gene-Csrnp3	0.552989936126912
gene-Csrp1	0.731415418327687
gene-Cstf1	1
gene-Cstf2	1
gene-Cstf3	0.000268254901389112
gene-Cstpp1	1
gene-Ctbp1	1
gene-Ctbp2	1
gene-Ctbs	0.65051196329756
gene-Ctc1	1
gene-Ctcf	0.0248144927294419
gene-Ctdp1	1
gene-Ctdsp1	1
gene-Ctdsp2	1
gene-Ctdspl	0.106794183707211
gene-Ctif	0.868189855050653
gene-Ctnna1	1
gene-Ctnna2	1
gene-Ctnnal1	1
gene-Ctnnd1	7.95881758059588e-05
gene-Ctnnd2	0.0820617491117285
gene-Ctns	1
gene-Ctps2	0.0988372014672797
gene-Ctsa	1
gene-Ctsb	0.203498234914192
gene-Ctsc	1
gene-Ctsf	0.54597552622046
gene-Cttn	1
gene-Cttnbp2	1
gene-Ctu2	0.633262014632437
gene-Cuedc1	0.014340456672381
gene-Cuedc2	1
gene-Cul1	1
gene-Cul2	1
gene-Cul3	0.00546413158088648
gene-Cul4a	1
gene-Cuta	0.0176530650631309
gene-Cutc	1
gene-Cux1	1
gene-Cux2	0.0829223296942772
gene-Cwc22	1.46746281792787e-11
gene-Cwc27	1
gene-Cwf19l1	0.635969196554507
gene-Cxcl12	0.382628896471743
gene-Cxcr4	1
gene-Cxxc1	1
gene-Cxxc4	1
gene-Cxxc5	0.439851656384851
gene-Cyb561	0.772819609383145
gene-Cyb561a3	0.775261957964471
gene-Cyb561d1	0.688360314756369
gene-Cyb561d2	1
gene-Cyb5d1	1
gene-Cyb5r1	0.889563172580421
gene-Cyb5rl	1
gene-Cybc1	0.688455450979585
gene-Cyc1	1
gene-Cyfip1	0.126085677073496
gene-Cygb	1
gene-Cyld	1
gene-Cyp20a1	1
gene-Cyp26b1	0.284371346741446
gene-Cyp46a1	1
gene-Cyp4f13	1
gene-Cyp4f16	1
gene-Cyp4f17	0.196482120358737
gene-Cyp7b1	1
gene-Cyren	1
gene-Cyria	0.0922312846689014
gene-Cyrib	1
gene-Cys1	1
gene-Cystm1	1
gene-Cyth1	1
gene-Cyth2	1
gene-Cyyr1	0.371989038626593
gene-Czib	0.857911068559521
gene-D030056L22Rik	1
gene-D130007C19Rik	0.828060198725633
gene-D130020L05Rik	1
gene-D16Ertd472e	0.002796116536202
gene-D17H6S56E-5	1
gene-D2hgdh	1
gene-D3Ertd751e	1
gene-D430041D05Rik	0.130044114451363
gene-D630003M21Rik	1
gene-D830030K20Rik	0.987478832823551
gene-Daam1	1
gene-Daam2	0.707946593621373
gene-Dab2	1
gene-Dab2ip	0.148936076847358
gene-Dach1	1
gene-Dach2	1
gene-Dact1	0.551589297541816
gene-Dact2	1
gene-Dag1	1
gene-Daglb	1
gene-Dalrd3	1
gene-Dancr	1
gene-Dap3	0.594015199170584
gene-Dapk1	0
gene-Dapk3	0.242395549598176
gene-Dazap1	0.987662622868147
gene-Dbf4	0.472878198515878
gene-Dbn1	1
gene-Dbndd2	0.661080349890942
gene-Dbnl	1
gene-Dbp	1
gene-Dbr1	1
gene-Dbt	0.664752544698339
gene-Dcaf1	0.0614589127986425
gene-Dcaf11	0.876523190808436
gene-Dcaf12l1	1
gene-Dcaf15	1
gene-Dcaf17	1
gene-Dcaf4	1
gene-Dcaf5	1
gene-Dcaf6	1
gene-Dcaf8	0.490925446818934
gene-Dcbld1	0.841947895583279
gene-Dcbld2	0.566523795854516
gene-Dchs1	1
gene-Dchs2	0.375862577921306
gene-Dclk1	6.41474493737494e-09
gene-Dclk2	0.15664934289399
gene-Dclre1a	0.868029665238611
gene-Dclre1b	1
gene-Dclre1c	0.622317967222368
gene-Dcp1a	1
gene-Dcp1b	1
gene-Dctd	1
gene-Dctn1	1
gene-Dctn2	0.408627974335302
gene-Dctn6	1
gene-Dcun1d1	1
gene-Dcun1d2	0.426918342867062
gene-Dcun1d3	0.0975833628482421
gene-Dcun1d4	1
gene-Dcun1d5	0.465139967375485
gene-Dcx	0.280563575685083
gene-Dcxr	1
gene-Dda1	1
gene-Ddb2	1
gene-Ddhd1	0.622376017011938
gene-Ddhd2	1
gene-Ddias	0.38065607116574
gene-Ddit3	1
gene-Ddr1	1
gene-Ddr2	0.0923352034965968
gene-Ddx11	1
gene-Ddx17	0.00045072181860633
gene-Ddx23	0.00790850626777545
gene-Ddx31	0.416194273643416
gene-Ddx3y	1
gene-Ddx4	0.761347906631659
gene-Ddx41	1
gene-Ddx42	0.0860523407230379
gene-Ddx46	1
gene-Ddx49	1
gene-Ddx50	0.496360885079176
gene-Ddx51	1
gene-Ddx55	1
gene-Ddx56	1
gene-Ddx59	0.78570794417174
gene-Ddx6	0.991794278973468
gene-Deaf1	1
gene-Decr2	1
gene-Dedd	1
gene-Dedd2	1
gene-Dennd10	1
gene-Dennd1a	0.58242906794455
gene-Dennd1b	0.576442231171587
gene-Dennd1c	1
gene-Dennd2a	0.89733985452104
gene-Dennd2b	0.376887452571773
gene-Dennd2c	1
gene-Dennd3	0.0660020544140713
gene-Dennd4a	0.775400919620839
gene-Dennd4b	0.0528826655014151
gene-Dennd4c	0.903213126319197
gene-Dennd5a	1
gene-Dennd5b	1
gene-Dennd6a	0.785706270447662
gene-Dennd6b	1
gene-Depdc1a	0.101572032394115
gene-Depdc5	0.0468956422481445
gene-Deptor	1
gene-Dera	1
gene-Derpc	1
gene-Desi1	1
gene-Det1	1
gene-Dffa	1
gene-Dffb	1
gene-Dgat1	0.0746428067110998
gene-Dgcr2	1
gene-Dgcr6	1
gene-Dgcr8	0.777526640565171
gene-Dgka	0.304219229290187
gene-Dgkb	0.775500151480857
gene-Dgke	1
gene-Dgkg	0.9483015099616
gene-Dgkh	0
gene-Dgki	1
gene-Dgkq	1
gene-Dgkz	0.560324312047444
gene-Dglucy	1
gene-Dguok	0.0469112690108211
gene-Dhdds	1
gene-Dhdh	1
gene-Dhodh	1
gene-Dhps	1
gene-Dhrs11	0.805825055307351
gene-Dhrs3	1
gene-Dhrs4	1
gene-Dhrs7b	1
gene-Dhrsx	0.665757306222187
gene-Dhtkd1	1
gene-Dhx16	1
gene-Dhx29	1
gene-Dhx30	0.143788293836017
gene-Dhx32	0.622306543157722
gene-Dhx34	0.221955228387386
gene-Dhx35	0.44219251193977
gene-Dhx36	0.0935829210528321
gene-Dhx37	1
gene-Dhx38	0.816733436137888
gene-Dhx57	1
gene-Dhx9	0.52231199995038
gene-Diablo	1
gene-Diaph2	1
gene-Dido1	1
gene-Dimt1	1
gene-Dip2a	1
gene-Dip2b	0.118991299522456
gene-Dip2c	1
gene-Dipk1c	1
gene-Dipk2b	1
gene-Diras1	1
gene-Dis3	1
gene-Dis3l	0.559481386182192
gene-Dis3l2	1
gene-Disc1	0.505072833477473
gene-Disp1	0.133213320512609
gene-Disp2	0.18477477344012
gene-Disp3	0.0268365694967969
gene-Dixdc1	0.0343795958042103
gene-Dkk3	0.870636840718247
gene-Dlc1	1
gene-Dlec1	1
gene-Dlg1	0.535127825621151
gene-Dlg2	0.509818189350414
gene-Dlg3	0.226639141846515
gene-Dlg4	1
gene-Dlg5	0
gene-Dlgap1	0.00790589526179475
gene-Dlgap2	1
gene-Dlgap3	0.156914847118766
gene-Dlgap4	1
gene-Dlgap5	1
gene-Dlk1	1
gene-Dlk2	1
gene-Dll1	1
gene-Dll4	0.25691092693914
gene-Dlx1	0.572477893282564
gene-Dlx5	1
gene-Dlx6os1	0.569776375534055
gene-Dmac2	0.825176958999659
gene-Dmac2l	0.0850656708070392
gene-Dmap1	1
gene-Dmc1	1
gene-Dmd	0.0296936125309607
gene-Dmpk	0.868724365398367
gene-Dmrt2	1
gene-Dmrt3	1
gene-Dmrta2	1
gene-Dmtf1	1
gene-Dmtn	0
gene-Dmwd	1
gene-Dmxl1	0.499716700154508
gene-Dmxl2	0.0970837194101875
gene-Dna2	0.859345391580739
gene-Dnaaf3	1
gene-Dnaaf4	1
gene-Dnaaf5	0.0662028288653716
gene-Dnah10	1
gene-Dnah11	1
gene-Dnah17	1
gene-Dnah2	0.824486480544678
gene-Dnah6	1
gene-Dnah7b	0.071753304677752
gene-Dnah7c	1
gene-Dnah9	1
gene-Dnai2	1
gene-Dnai4	0.396468645643596
gene-Dnaja1	1
gene-Dnaja3	0.338514557352366
gene-Dnaja4	0.458888845250985
gene-Dnajb12	0.47482864513891
gene-Dnajb14	0.987565535910261
gene-Dnajb2	1
gene-Dnajb5	0.0950892616081842
gene-Dnajb6	1
gene-Dnajc1	1
gene-Dnajc13	0.000228152770932341
gene-Dnajc16	0.676873685713005
gene-Dnajc17	1
gene-Dnajc19	1
gene-Dnajc2	1
gene-Dnajc21	1
gene-Dnajc25	0.0608606250391845
gene-Dnajc28	1
gene-Dnajc4	1
gene-Dnajc5	1
gene-Dnajc6	1
gene-Dnal1	1
gene-Dnal4	1
gene-Dnlz	1
gene-Dnm1	0.996723088977834
gene-Dnm1l	1
gene-Dnm2	1
gene-Dnmbp	0.601408195075882
gene-Dnmt1	0.321950799789664
gene-Dnmt3a	0.00302667807162125
gene-Dnmt3b	1
gene-Dnpep	0.967178010284185
gene-Doc2a	0.55970735154514
gene-Dock10	0.646110426658103
gene-Dock11	1
gene-Dock3	0.39704290979776
gene-Dock4	1
gene-Dock5	1
gene-Dock6	1
gene-Dock7	0.0503250772698137
gene-Dock9	0.978550726339267
gene-Dok3	1
gene-Dok4	0.0977636169664613
gene-Dok7	0.826678609370252
gene-Dop1a	7.64183801475691e-05
gene-Dop1b	1
gene-Dot1l	0.0118651889313848
gene-Dpagt1	1
gene-Dpcd	1
gene-Dpf1	0.962137697039252
gene-Dpf2	1
gene-Dpf3	1
gene-Dph3	1
gene-Dph5	0.137544323461422
gene-Dph6	1
gene-Dph7	1
gene-Dpp10	0.0208669297326275
gene-Dpp4	1
gene-Dpp6	1
gene-Dpp7	0.552336427003326
gene-Dpp8	1
gene-Dpp9	0.609762436184418
gene-Dpy19l1	1
gene-Dpy19l3	0.0594361171810423
gene-Dpyd	1
gene-Dpysl2	0.000711966037070556
gene-Dram2	0.110838364554096
gene-Drc1	0.0486976313596283
gene-Drc3	1
gene-Drd1	1
gene-Drd2	1
gene-Drp2	1
gene-Dsc3	0.850651759680582
gene-Dscam	0.659518434586886
gene-Dscaml1	1
gene-Dscc1	1
gene-Dse	0.122760330996492
gene-Dsel	1
gene-Dsp	0.495229452594735
gene-Dst	0.794890277423668
gene-Dstyk	1
gene-Dtd2	1
gene-Dtna	0.0630758999238066
gene-Dtnb	1
gene-Dtwd1	1
gene-Dtx1	1
gene-Dtx2	1
gene-Dtx3	0.657034763208276
gene-Dtx4	0.123346365149185
gene-Dtymk	0.859615249671792
gene-Dus1l	1
gene-Dus2	0.539651259966727
gene-Dus4l	0.467670429420545
gene-Dusp10	0.897268405712693
gene-Dusp11	0.357421902877911
gene-Dusp12	1
gene-Dusp14	1
gene-Dusp15	1
gene-Dusp22	1
gene-Dusp3	1
gene-Dusp8	1
gene-Dut	1
gene-Duxbl1	1
gene-Dvl1	1
gene-Dxo	0.877951343960521
gene-Dym	1
gene-Dync1i1	1
gene-Dync1i2	1
gene-Dync2h1	1
gene-Dync2i1	1
gene-Dynlt1f	1
gene-Dyrk1a	0.992294511342313
gene-Dyrk1b	1
gene-Dyrk2	0.0343968768454876
gene-Dysf	0.0996632683116961
gene-Dzank1	0.0270029011890396
gene-Dzip1	0.0790267099131187
gene-Dzip1l	0.756662574932842
gene-Dzip3	0.491248228356088
gene-E130008D07Rik	1
gene-E130308A19Rik	0.222550579362899
gene-E2f1	1
gene-E2f2	0.633231911592842
gene-E2f3	0.0262031703251969
gene-E2f6	0.632396086118856
gene-E2f7	0.0305336139876791
gene-E2f8	1
gene-E430024I08Rik	1
gene-E4f1	1
gene-Eapp	1
gene-Ears2	0.506383738927886
gene-Ebag9	1
gene-Ebf1	0.962553558800552
gene-Ebf3	1
gene-Ebf4	3.67572595398927e-08
gene-Ece1	0.997328843522971
gene-Ece2	1
gene-Ecel1	0.566639146811598
gene-Echdc1	1
gene-Echdc2	0.784219102172071
gene-Eci2	1
gene-Ecm1	1
gene-Ecpas	1
gene-Ecsit	1
gene-Ect2	0.84160884950336
gene-Eda	1
gene-Eda2r	0.0609627833319213
gene-Edar	1
gene-Edaradd	1
gene-Edc3	1
gene-Edc4	0.997068751095484
gene-Edem1	1
gene-Edem2	1
gene-Edem3	0.401641411989531
gene-Ednrb	1
gene-Edrf1	0.868406328969065
gene-Eef1d	0.113150697921242
gene-Eepd1	1
gene-Efcab14	0.673016148841115
gene-Efcab5	0.657360716952076
gene-Efcab6	0.543849145364392
gene-Efcab7	1
gene-Efcc1	0.981688803872309
gene-Efemp2	0.606310839996477
gene-Efhc2	1
gene-Efl1	0.631209767106796
gene-Efna5	1
gene-Efnb2	1
gene-Efr3a	0.948281069611695
gene-Efr3b	1
gene-Efs	1
gene-Eftud2	1
gene-Egf	0.402382007205806
gene-Egfem1	0.000272818045777083
gene-Egfl7	1
gene-Egfl8	1
gene-Egflam	0.749948434767282
gene-Egfr	0.228933534494712
gene-Egr3	1
gene-Ehbp1	0.440465449793956
gene-Ehbp1l1	0.47715505348336
gene-Ehd2	0.787092113459073
gene-Ehhadh	1
gene-Ehmt1	1
gene-Ehmt2	0.739234698377108
gene-Ei24	1
gene-Eif2a	0.832348349292716
gene-Eif2ak2	0.998278208840943
gene-Eif2ak3	0.265531604019347
gene-Eif2ak4	1
gene-Eif2b4	0.406992617903144
gene-Eif2d	1
gene-Eif2s3y	0.758404798698142
gene-Eif4a2	0.302538795500033
gene-Eif4e	1
gene-Eif4e2	1
gene-Eif4e3	0.0803137824952012
gene-Eif4enif1	1
gene-Eif4g1	0
gene-Eif4g3	0.147246767082117
gene-Eif4h	1
gene-Eif5b	0.898950313112636
gene-Elac1	0.742428737067179
gene-Elac2	1
gene-Elapor1	0.111081024302602
gene-Elapor2	0.611858477545843
gene-Elavl2	1
gene-Elavl3	1
gene-Elavl4	1
gene-Elf1	1
gene-Elf2	1
gene-Elfn1	1
gene-Elfn2	0.865287869164023
gene-Elmo1	1
gene-Elmo2	1
gene-Elmod2	1
gene-Elmod3	0.264611508683417
gene-Eloc	0.982663212983167
gene-Elovl1	1
gene-Elovl7	1
gene-Elp5	1
gene-Emc1	1
gene-Emc10	0.843666267289801
gene-Emc2	0.665257794040095
gene-Emc4	1
gene-Emc7	1
gene-Emc9	0.99201724120883
gene-Eme1	1
gene-Emid1	1
