groupID,padj
gene-Ctcf,0.00170644610914629
gene-Ctdnep1,1
gene-Ctdp1,0.326844812826811
gene-Ctdsp1,0.927339296329746
gene-Ctdspl,1
gene-Ctdspl2,0.00714314587927556
gene-Ctf1,1
gene-Cthrc1,0.931854991310407
gene-Ctif,2.93787111009678e-07
gene-Ctla2a,1
gene-Ctnna1,0.89425277990092
gene-Ctnna2,0.00174462474819244
gene-Ctnnal1,0.106865524181969
gene-Ctnnb1,0
gene-Ctnnbip1,1
gene-Ctnnbl1,0.172326263505763
gene-Ctnnd1,3.04080414437674e-07
gene-Ctnnd2,1.18203180198607e-07
gene-Ctns,0.894366469814264
gene-Ctps1,0.554213591328805
gene-Ctps2,0.174071159370925
gene-Ctr9,5.19861620479525e-05
gene-Ctsa,0.0568312376404324
gene-Ctsb,0.00632851158708589
gene-Ctsc,0.560818233547039
gene-Ctsd,0.0108724512006607
gene-Ctsf,0.0587927813774342
gene-Ctsh,1
gene-Ctsl,0.171628274453478
gene-Ctso,0.66486919333893
gene-Ctss,0.506387945910069
gene-Ctsz,0.734496315250394
gene-Cttn,0.000168329270663496
gene-Cttnbp2,0.000260267802285497
gene-Cttnbp2nl,0.000290671968165034
gene-Ctu1,0.0751515945174686
gene-Ctu2,0.908817871781773
gene-Ctxn1,1
gene-Ctxn2,1
gene-Ctxnd1,0.985611400605378
gene-Cuedc1+gene-2210416O15Rik+gene-Mrps23,0.013487862976226
gene-Cuedc2,0.445665892784177
gene-Cul1,0.293701409387925
gene-Cul2,0.444787886544348
gene-Cul3,5.52816842816462e-05
gene-Cul4a,0.00215030415312346
gene-Cul4b,0.0260494505854053
gene-Cul5,0.0185924754688523
gene-Cul7,0.00260365194928377
gene-Cul9,0.00150904981434843
gene-Cuta,1
gene-Cutc,1
gene-Cux1,0.00632931976026944
gene-Cux2,2.5711553518525e-05
gene-Cwc15,0.830479771240331
gene-Cwc22,0.293687405752278
gene-Cwc25,1
gene-Cwc27,0.206548470529098
gene-Cwf19l1,0.598897393274993
gene-Cwf19l2,0.896132070766774
gene-Cx3cl1,1
gene-Cx3cr1,0.872229129179023
gene-Cxadr,4.13268846187081e-09
gene-Cxcl12,0.00090332087453345
gene-Cxcl14,1
gene-Cxcr4,0.765164704993353
gene-Cxxc1,0.10984912189594
gene-Cxxc4,0.0558085340202089
gene-Cxxc5,0.818112111378074
gene-Cyb561,0.133244155265075
gene-Cyb561a3,0.193848133123996
gene-Cyb561d1+gene-Atxn7l2,0.349210557770034
gene-Cyb561d2,0.853445285687616
gene-Cyb5a,0.985524844825598
gene-Cyb5b,0.019313632496448
gene-Cyb5d1,0.0914504748306679
gene-Cyb5d2,1
gene-Cyb5r1,0.765676164726556
gene-Cyb5r3,0.868594654934246
gene-Cyb5rl,1
gene-Cyba,1
gene-Cybc1,1
gene-Cybrd1,0.65335153888927
gene-Cyc1,0.971943014060575
gene-Cycs,1
gene-Cyfip1,0.00349148658040866
gene-Cyfip2,5.57464969663711e-10
gene-Cygb,0.203704888016887
gene-Cyld,0.000218998785399391
gene-Cyp11a1,1
gene-Cyp1b1,1
gene-Cyp20a1,0.258523753166884
gene-Cyp26b1,0.115098687584342
gene-Cyp2d22,1
gene-Cyp2j6,0.879344172836143
gene-Cyp2j9,0.978915668240232
gene-Cyp2u1,1
gene-Cyp39a1,0.854119055704405
gene-Cyp46a1,0.501420658120317
gene-Cyp4f13,1
gene-Cyp4f16,0.979765556954789
gene-Cyp4f17,0.615913430505612
gene-Cyp4v3,1
gene-Cyp4x1,0.77710097387433
gene-Cyp51,5.65968122386929e-06
gene-Cyp7b1,1
gene-Cyren,1
gene-Cyria,7.48919952902598e-06
gene-Cyrib,0.235100392754618
gene-Cys1,1
gene-Cystm1,1
gene-Cyth1,0.00632948583318662
gene-Cyth2,0.0405815490373746
gene-Cyth3,0.0595502349857161
gene-Cyth4,1
gene-Cyyr1,0.329698682288802
gene-Czib,0.923840180456298
gene-D030028A08Rik,0.0198613350264152
gene-D030055H07Rik,1
gene-D030056L22Rik,0.368286184006654
gene-D030068K23Rik,1
gene-D130007C19Rik,0.508155691752959
gene-D130017N08Rik,0.978891897522794
gene-D130020L05Rik,1
gene-D130040H23Rik,3.18126912521134e-06
gene-D130043K22Rik,0.638123057441107
gene-D16Ertd472e,0.842707239648557
gene-D17H6S53E,1
gene-D17H6S56E-5,1
gene-D230017M19Rik,0.912121929790553
gene-D2hgdh,0.0520694219036839
gene-D330022H12Rik,1
gene-D330023K18Rik,0.853441664754319
gene-D330041H03Rik,1
gene-D3Ertd751e,0.667785198526658
gene-D430019H16Rik,5.11461960780524e-05
gene-D430020J02Rik,1
gene-D430036J16Rik,0.972545570371362
gene-D430041D05Rik,0
gene-D4Ertd617e+gene-Ebna1bp2,0.196014056506534
gene-D5Ertd579e,0.0514636462832566
gene-D630003M21Rik,0.984128206960928
gene-D630023F18Rik,1
gene-D630045J12Rik+gene-Atp6v0a4,8.65889771679688e-14
gene-D6Wsu163e,0.139023492717086
gene-D730003I15Rik,0.997693505375059
gene-D830024N08Rik,1
gene-D830030K20Rik,0.875849594307333
gene-D930048N14Rik,0.74007141135896
gene-Daam1,5.28876357912778e-12
gene-Daam2,7.44371054934958e-05
gene-Dab1,7.8835894649462e-06
gene-Dab2,0.00441742159852749
gene-Dab2ip,8.30617571193593e-06
gene-Dach1,0.000225463311702238
gene-Dach2,0.848700299851826
gene-Dact1,0.000819446374808787
gene-Dact2,1
gene-Dact3,1
gene-Dad1,0.951012426905469
gene-Dag1,0
gene-Dagla,0.0220328936761592
gene-Daglb,0.36291766416799
gene-Dalrd3+gene-Mir425,0.896117133415366
gene-Dand5,0.624885481399315
gene-Dap,1
gene-Dap3,0.0138463173858427
gene-Dapk1,1.50410163909077e-07
gene-Dapk3,1
gene-Dapp1,1
gene-Dars1,0.162309308017643
gene-Dars2,0.737563749782639
gene-Daxx,0.00528975522341987
gene-Dazap1,0.171281906610409
gene-Dazap2,0.632924591258428
gene-Dazl,1
gene-Dbf4,0.996137621749209
gene-Dbi,1
gene-Dbn1,4.20753412196542e-08
gene-Dbndd1,1
gene-Dbndd2+gene-Sys1,0.944844676959284
gene-Dbp,1
gene-Dbr1,1
gene-Dbt,0.81308130994925
gene-Dcaf1,0.000511714892488836
gene-Dcaf10,0.936532721629534
gene-Dcaf11,0.14320640652805
gene-Dcaf12,0.000232338996577844
gene-Dcaf12l1,0.0399525336518362
gene-Dcaf13,0.330507151009092
gene-Dcaf15,0.566556757606837
gene-Dcaf17,0.405320559102376
gene-Dcaf4,0.35785200150448
gene-Dcaf5,0.591302341475034
gene-Dcaf6,0.188434950524249
gene-Dcaf7,5.75897094279669e-07
gene-Dcaf8,0.0204190424806599
gene-Dcakd,0.241100436157494
gene-Dcbld1,0.401502721250274
gene-Dcbld2,0.276213992600321
gene-Dcc,1.87860711071863e-06
gene-Dcdc2a,1
gene-Dcdc2b,0.627937735287701
gene-Dchs1,0
gene-Dchs2,0.116918214347716
gene-Dck,0.220697338182889
gene-Dclk1,0
gene-Dclk2,0.00314284630505473
gene-Dclk3,0.784645505693196
gene-Dclre1a,0.297565518266093
gene-Dclre1b,1
gene-Dclre1c,0.690837516792642
gene-Dcn,1
gene-Dcp1a,0.912175349209154
gene-Dcp1b,0.637363420963792
gene-Dcp2,5.92369592414263e-05
gene-Dcps,1
gene-Dct,1
gene-Dctd,0.931763366019798
gene-Dctn1,4.09653425448138e-07
gene-Dctn2,0.746926105461853
gene-Dctn3,1
gene-Dctn4,0.00825060570727178
gene-Dctn5,0.957907601982644
gene-Dctn6,0.983314976370965
gene-Dctpp1,1
gene-Dcun1d1,0.944937515497913
gene-Dcun1d2,0.389211727876643
gene-Dcun1d3,0.985977687346909
gene-Dcun1d4,0.012344990274215
gene-Dcun1d5,0.0563199475186028
gene-Dcx,0
gene-Dcxr,1
gene-Dda1,0.274925616619432
gene-Ddah1,0.0492757126716244
gene-Ddah2,0.309191890916983
gene-Ddb1,3.15577463151261e-11
gene-Ddb2,1
gene-Ddhd2,0.0027099265791425
gene-Ddi2+gene-Rsc1a1,0.422673871373786
gene-Ddias,0.98758386895677
gene-Ddit3,1
gene-Ddit4,1
gene-Ddit4l,0.788526077979218
gene-Ddn,1
gene-Ddost,0.277266768152531
gene-Ddr1+gene-Gm23864,0.0455431283634889
gene-Ddr2,0.25619588350186
gene-Ddrgk1,0.569350948296971
gene-Ddt,1
gene-Ddx1,4.92050749674182e-05
gene-Ddx10,0.534189395279672
gene-Ddx11,0.734556954611816
gene-Ddx17,1.11495399556838e-09
gene-Ddx18,0.982432579581556
gene-Ddx19a,0.0457498409668238
gene-Ddx19b,1
gene-Ddx20,0.00934798683081666
gene-Ddx21,0.0119690123297851
gene-Ddx23,0.00269940139982077
gene-Ddx24,0.0123938957221188
gene-Ddx25,0.0106362913334197
gene-Ddx27,0.514192314456009
gene-Ddx31,0.733793261948978
gene-Ddx39a,0.737961759951747
gene-Ddx39b+gene-Mir8094,0.0826959159448157
gene-Ddx3x,3.20574116634586e-08
gene-Ddx3y,0.192719604597382
gene-Ddx4,0.967458844480455
gene-Ddx41,0.813606780061764
gene-Ddx42,0.00227390866062829
gene-Ddx46,0.000233255111796168
gene-Ddx47,0.894160187912556
gene-Ddx49,0.894337399392111
gene-Ddx50,0.371985547541674
gene-Ddx51,0.595708682299881
gene-Ddx52,0.32775483576969
gene-Ddx54,0.295948892189952
gene-Ddx55,0.809929275507407
gene-Ddx56,0.476724590688735
gene-Ddx59,0.277578318553172
gene-Ddx6,0
gene-Deaf1,0.262839046252066
gene-Decr1,1
gene-Decr2,0.060912271920031
gene-Dedd,0.76008939655863
gene-Dedd2,0.632951605969616
gene-Def6,0.910381632832096
gene-Def8,0.433862172715018
gene-Degs1,0.34869931812292
gene-Degs2,0.487894757187761
gene-Dek,0.000114089289376859
gene-Dele1,0.0527436956081431
gene-Dennd10,0.00244305350268595
gene-Dennd11,0.0558287914871403
gene-Dennd1a,0.000164712012507772
gene-Dennd1b,0.248899404451205
gene-Dennd1c,0.779099888109945
gene-Dennd2a,0.986134872944899
gene-Dennd2b,0.0244122240371184
gene-Dennd2c,1
gene-Dennd3,0.0969658946022818
gene-Dennd4a,0.00727246728255635
gene-Dennd4b,0.000616048549999177
gene-Dennd4c,0.376425336685567
gene-Dennd5a,0.017974940056759
gene-Dennd5b,0.000137856144391773
gene-Dennd6a,0.851200188685186
gene-Dennd6b,0.290817897144865
gene-Denr,0.00827862248289572
gene-Depdc1a,0.794862843954276
gene-Depdc1b,0.67422357085905
gene-Depdc5,0.0254129511991679
gene-Depp1,1
gene-Deptor,1
gene-Dera,0.461372776255224
gene-Derl1,0.954794340294764
gene-Derl2,0.970318043033286
gene-Desi1,1
gene-Desi2,1
gene-Det1,0.695732690426426
gene-Dexi,1
gene-Dffa,0.294131572084508
gene-Dffb,0.0450670739208025
gene-Dgat1,7.69984534046679e-07
gene-Dgat2,0.779649693271333
gene-Dgcr2,0.155135080327166
gene-Dgcr6,0.987926494665457
gene-Dgka,0.363754023673392
gene-Dgkb,0.333018754501481
gene-Dgkd,0.000841273829025345
gene-Dgke,2.52327363618671e-05
gene-Dgkg,0.0210244590417353
gene-Dgkh,0.000760797232926113
gene-Dgki,1.15664421630545e-07
gene-Dgkk,0.525939179254971
gene-Dgkq,0.0111931325472035
gene-Dgkz,0.00577906033972323
gene-Dglucy,0.0351575187988976
gene-Dguok,0.94757846485941
gene-Dhcr24,0.782508832394139
gene-Dhcr7,0.75242761002896
gene-Dhdds,0.751279414585516
gene-Dhdh,1
gene-Dhfr,0.986434126580787
gene-Dhodh,0.667171434705272
gene-Dhps,0.296784874224502
gene-Dhrs1,0.227960026614755
gene-Dhrs11,0.945079188575559
gene-Dhrs13,0.851120208055427
gene-Dhrs13os,1
gene-Dhrs3,0.349291956863322
gene-Dhrs4,0.562905756311849
gene-Dhrs7,0.227836719422548
gene-Dhrs7b,0.810663046920248
gene-Dhrsx,0.792843579184603
gene-Dhtkd1,0.376558340674521
gene-Dhx15,0.0177118611146611
gene-Dhx16,0.864601662763988
gene-Dhx29,0.000839978315082074
gene-Dhx30,0.0716192254903898
gene-Dhx32,0.299743779548421
gene-Dhx33,1.02426409101097e-05
gene-Dhx34,0.897873004466998
gene-Dhx35,0.701847307391035
gene-Dhx36,1.27597409314161e-07
gene-Dhx37,0.0854279655941089
gene-Dhx38,0.314047507857484
gene-Dhx40,0.349850180136722
gene-Dhx57,1.44061795355266e-09
gene-Dhx8,0.00353531958229766
gene-Dhx9,0
gene-Diablo,1
gene-Diaph1,0.00354114650104194
gene-Diaph2,0.191038763836374
gene-Diaph3,1
gene-Dicer1,0
gene-Dido1,2.24104109780138e-06
gene-Dimt1,0.710979546519337
gene-Dio2,0.983517886803403
gene-Dip2a,0.000164530246854235
gene-Dip2b,0.00171545580264998
gene-Dip2c,7.31400330980962e-11
gene-Dipk1a,0.685633886985668
gene-Dipk1b,1
gene-Dipk1c+gene-Gm38576,0.88175918121131
gene-Dipk2a,1
gene-Diras1,0.72452087432272
gene-Diras2,0.969307772864466
gene-Dis3,0.697853490489284
gene-Dis3l,0.143396136797955
gene-Dis3l2,0.252832151071763
gene-Disc1,0.312363952518408
gene-Disp1,0.0598135761996254
gene-Disp2,0
gene-Disp3,0.006241453032871
gene-Dixdc1,6.04021913965729e-06
gene-Dkc1,0.0767511937923358
gene-Dkk2,0.87932782855293
gene-Dkk3,1
gene-Dlat,0.209204357504543
gene-Dlc1,0.970389215107502
gene-Dld,0.000545782604973747
gene-Dleu2,0.509521021157284
gene-Dleu7,1
gene-Dlg1,0.22151697234483
gene-Dlg2,1.15364478779126e-05
gene-Dlg3,0.000548186818340479
gene-Dlg4,0.00152282071458424
gene-Dlg5,0.000186210223500572
gene-Dlgap1,1.11200384171439e-09
gene-Dlgap2,0.180924610335388
gene-Dlgap3,0.00258588332331669
gene-Dlgap4,0
gene-Dlgap5,0.582607207787403
gene-Dlk1,0.940707615038833
gene-Dlk2,0.805706668411421
gene-Dll1,0.001354043721697
gene-Dll3,1
gene-Dll4,0.0193515326780703
gene-Dlst,0.29123092140592
gene-Dlx1,0.0537401022426115
gene-Dlx1as,0.242485589818322
gene-Dlx2,0.982915279949676
gene-Dlx5,0.862619325420618
gene-Dlx6,1
gene-Dlx6os1,1
gene-Dmac1,1
gene-Dmac2,1
gene-Dmac2l,0.911729967708277
gene-Dmap1,0.973043185939519
gene-Dmc1,0.538253928326644
gene-Dmd,0.0196543451006716
gene-Dmpk,0.0567604505391054
gene-Dmrt2,1
gene-Dmrt3,1
gene-Dmrta1,0.935166272133616
gene-Dmrta2,0.946186039935208
gene-Dmrta2os,1
gene-Dmrtb1,1
gene-Dmtf1,0.00343100921701821
gene-Dmtn,0.00785973316620047
gene-Dmwd,0.522997909746185
gene-Dmxl1,0.00362904518271914
gene-Dmxl2,6.11557294809755e-13
gene-Dna2,0.49487731619638
gene-Dnaaf10,1
gene-Dnaaf2,0.95800951428122
gene-Dnaaf4,1
gene-Dnaaf5,0.247989419158901
gene-Dnaaf8,0.317491968003976
gene-Dnaaf9,4.78738310086225e-07
gene-Dnah1,0.936019412826255
gene-Dnah2,0.117179574872005
gene-Dnah7a,0.833295370333686
gene-Dnah7b,0.10626534631229
gene-Dnah9,0.536490170952349
gene-Dnai4,0.105850960327777
gene-Dnaja1+gene-Mir207,5.00037605199841e-06
gene-Dnaja2,0.0285481276455536
gene-Dnaja3,0.686263634646026
gene-Dnaja4,0.753990869001924
gene-Dnajb1,0.30433549637083
gene-Dnajb11,0.00411267631226992
gene-Dnajb12,0.689837664550416
gene-Dnajb14,0.167243117829405
gene-Dnajb2,0.273486774904448
gene-Dnajb4,0.806375942294515
gene-Dnajb5,0.0149400807987794
gene-Dnajb6,0.0210740532703466
gene-Dnajb9,0.646797358431345
gene-Dnajc1,0.907103524457256
gene-Dnajc10,0.113588393812303
gene-Dnajc11,0.317571047246986
gene-Dnajc12,1
gene-Dnajc13,1.28423838652022e-09
gene-Dnajc14,0.212625858872542
gene-Dnajc15,0.970453643643309
gene-Dnajc16,0.0111035189953631
gene-Dnajc17,1
gene-Dnajc18,0.981361135137501
gene-Dnajc19,1
gene-Dnajc2,0.407744370026428
gene-Dnajc21,0.296406914190555
gene-Dnajc24,0.522986080428253
gene-Dnajc25,0.267453697089735
gene-Dnajc27,0.816099969953916
gene-Dnajc28,1
gene-Dnajc3,0.372449252839356
gene-Dnajc4,0.334735308993746
gene-Dnajc5,0.000118052990238876
gene-Dnajc6,2.13449152699899e-07
gene-Dnajc7,0.00600024020935971
gene-Dnajc8,0.998272320235548
gene-Dnajc9,0.734255709756757
gene-Dnal1,0.738969261565014
gene-Dnal4,1
gene-Dnase1l2,0.23047754111875
gene-Dnase2a,1
gene-Dnd1,1
gene-Dner,0.000283701505199775
gene-Dnhd1+gene-Timm10b,0.838323775146468
gene-Dnlz,0.95053800679443
gene-Dnm1,4.02211296415014e-06
gene-Dnm1l,6.82292396854659e-13
gene-Dnm2,1.75938961235031e-05
gene-Dnm3,1.54244998581911e-09
gene-Dnmbp,0.125921707837508
gene-Dnmt1,1.95444292636525e-06
gene-Dnmt3a,2.27799247745014e-06
gene-Dnmt3b,0.977835054131513
gene-Dnpep,0.177298469988951
gene-Dnph1,0.923725525215003
gene-Dnttip1,0.925855932547623
gene-Dnttip2,0.18070730117047
gene-Doc2a,0.383016898586556
gene-Doc2b,0.349338448353725
gene-Doc2g,0.95702150784348
gene-Dock1,0.307276814317247
gene-Dock10,0.0105347403743204
gene-Dock11,0.00199157035558108
gene-Dock3,0
gene-Dock4,0.000162972814108992
gene-Dock5,0.96034830731473
gene-Dock6,0.299694629805249
gene-Dock7,2.58204829676042e-07
gene-Dock9,0.00271132590498592
gene-Dohh+gene-Gm48552+gene-Gm48551,0.587376966062437
gene-Dok3,0.685234174939163
gene-Dok4,0.405563212521654
gene-Dok5,0.870144646786651
gene-Dok6,0.0192585347152209
gene-Dok7,0.349174568386681
gene-Dolpp1,0.735328876912054
gene-Donson,0.432078780859741
gene-Dop1a,2.96862424303384e-05
gene-Dop1b,2.75127435069655e-05
gene-Dot1l,0.00203830358799757
gene-Dpagt1+gene-H2ax,0.0483784888934678
gene-Dpcd,1
gene-Dpf1,0.000422391447736528
gene-Dpf2,0.942110643780227
gene-Dpf3,0.794667021630691
gene-Dph2,0.469008049811936
gene-Dph3,1
gene-Dph5,1
gene-Dph6,1
gene-Dph7,0.998023022308771
gene-Dpm1+gene-Adnp+gene-Gm20716,2.12196745183815e-08
gene-Dpm2,1
gene-Dpm3,1
gene-Dpp10,4.94591717280294e-07
gene-Dpp3,0.0915542331309797
gene-Dpp4,1
gene-Dpp6,0.714735925050997
gene-Dpp7,1
gene-Dpp8,0.0422229705096856
gene-Dpp9,0.375124901020824
gene-Dpy19l1,0.165864548876577
gene-Dpy19l3,0.398051180804023
gene-Dpy19l4,0.00265190665812123
gene-Dpy30,1
gene-Dpyd,0.782703693060899
gene-Dpysl2,0
gene-Dpysl3,4.72507090925209e-13
gene-Dpysl4,0.00529390677084431
gene-Dpysl5,0
gene-Dr1,0.296888715316749
gene-Dram1,1
gene-Dram2,0.174442502450514
gene-Drap1,1
gene-Draxin,0.00220548922063846
gene-Drc1,0.955041935633572
gene-Drc3,0.985903165661829
gene-Drd1,1
gene-Drd2,0.988256824005779
gene-Drg1,0.0152592876422843
gene-Drg2,0.0161266971394576
gene-Drosha,3.03574641114636e-07
gene-Drp2,0.0020619948415782
gene-Dsc3,1
gene-Dscam,0.045729638132448
gene-Dscaml1,0.000292517480650146
gene-Dscc1,0.518956690024793
gene-Dse,0.818107341815755
gene-Dsel,0.105307638118127
gene-Dsg2,1
gene-Dsn1,0.239637042297723
gene-Dsp,1
gene-Dst,0
gene-Dstn,0.0102570722309391
gene-Dstyk,0.00265461333977433
gene-Dtd1,1
gene-Dtd2,1
gene-Dtl,0.750754877798504
gene-Dtna,0.216240352042897
gene-Dtnb,0.536472297207959
gene-Dtnbp1,0.347970436346187
gene-Dtwd1,0.920099466396969
gene-Dtwd2,1
gene-Dtx1,1.15962235039073e-07
gene-Dtx2,0.578619688174979
gene-Dtx3,0.376813334384445
gene-Dtx3l,1
gene-Dtx4,1.21582759847182e-11
gene-Dtymk,0.167216802083559
gene-Dubr,1
gene-Dus1l,0.413351644570591
gene-Dus2,0.573014718990593
gene-Dus3l,0.694641888723711
gene-Dus4l,0.71676353739872
gene-Dusp1,0.348705461509202
gene-Dusp10,1
gene-Dusp11,0.0235791816128036
gene-Dusp12,0.79296213410941
gene-Dusp14,1
gene-Dusp15,0.945567991337948
gene-Dusp16,0.770516720859715
gene-Dusp18,0.101924486128149
gene-Dusp19,1
gene-Dusp2,1
gene-Dusp22,0.95182445951274
gene-Dusp23,1
gene-Dusp26,1
gene-Dusp28,0.815435572393579
gene-Dusp3,0.677244939033916
gene-Dusp4,0.00268469605441319
gene-Dusp5,1
gene-Dusp6,0.651608699469307
gene-Dusp7,0.572276117688379
gene-Dusp8,0.00520140600117531
gene-Dut,0.803545065374231
gene-Duxbl1,0.873718834968085
gene-Dvl1,0.688151127199618
gene-Dvl2,0.470345600481239
gene-Dvl3,0.0347239195754691
gene-Dxo,1
gene-Dym,0.867162463938095
gene-Dync1h1,0
gene-Dync1i1,0.000830534661768218
gene-Dync1i2,3.75785633979674e-07
gene-Dync1li1,0.019421837608631
gene-Dync1li2,0.0347073000034613
gene-Dync2h1,0.00801925915464099
gene-Dync2i1,0.295448521283234
gene-Dync2i2,1
gene-Dync2li1,0.648973677736769
gene-Dynll1,1
gene-Dynll2,4.28957009440628e-05
gene-Dynlrb1,0.53356696438535
gene-Dynlt1a,0.946367215367256
gene-Dynlt1b,0.982851098009205
gene-Dynlt1c,0.902511554482132
gene-Dynlt1f,0.895070665441463
gene-Dynlt2b,0.981513161661435
gene-Dynlt3,0.766212529866834
gene-Dyrk1a,0.0636920588822514
gene-Dyrk1b,0.985939092155477
gene-Dyrk2,1.98200344412935e-06
gene-Dyrk3,0.810993538722262
gene-Dzank1,0.0142897083821507
gene-Dzip1,1.69222555540615e-07
gene-Dzip1l,0.00186093231293895
gene-Dzip3,2.38478549443121e-07
gene-E030011O05Rik+gene-Zbtb38,0.00859661941301655
gene-E130006D01Rik,1
gene-E130008D07Rik,1
gene-E130102H24Rik+gene-Mir101a,0.871824235509012
gene-E130114P18Rik,1
gene-E130307A14Rik,0.098372999431822
gene-E130308A19Rik,0.0447662644033364
gene-E130311K13Rik,0.601814882357287
gene-E230016M11Rik,1
gene-E2f2,0.813533329702917
gene-E2f3,0.0842932287950121
gene-E2f4,0.557353724866046
gene-E2f5,0.777746671728218
gene-E2f6,0.378026251309422
gene-E2f7,0.924246539752965
gene-E2f8,0.810211849577704
gene-E330013P04Rik,0.984114399248598
gene-E4f1,0.943187781044042
gene-Eaf1,1
gene-Eapp,1
gene-Ears2,0.023901134184296
gene-Ebag9,0.944912782010279
gene-Ebf1,0.058965140770452
gene-Ebf2,1
gene-Ebf3,0.844135112550281
gene-Ebf4,0.23269052580809
gene-Ebi3,1
gene-Ebp,1
gene-Ebpl,0.998147516547723
gene-Ecd,0.14828891142122
gene-Ece1,0.0052681227148993
gene-Ecel1,0.0653448083872981
gene-Ech1,0.967602300631375
gene-Echdc1,1
gene-Echdc2,0.954636736386446
gene-Echs1,0.640935419583814
gene-Eci1,1
gene-Eci2,0.70499042313392
gene-Ecm1,0.728888216764608
gene-Ecm2,0.985885977731942
gene-Ecpas,0.00170066011688726
gene-Ecrg4,1
gene-Ecscr,0.991544229845682
gene-Ecsit,0.860449468859517
gene-Ect2,0.898904647289499
gene-Eda,0.963091621225916
gene-Eda2r,1
gene-Edar,1
gene-Edaradd,1
gene-Edc3,0.62260370623871
gene-Edc4,8.92813106626419e-08
gene-Edem1,0.977787372119642
gene-Edem2,0.961870386769543
gene-Edem3,0.000213559190493492
gene-Edf1,0.982377604795954
gene-Edil3,0.00021126728035237
gene-Ednra,0.935666777436024
gene-Ednrb,0.0337407242726155
gene-Edrf1,0.0139869765480233
gene-Eea1,0.579407039142011
gene-Eed,0.378036249747107
gene-Eef1a1,0.000724630086343383
gene-Eef1a2,0.00278637957952253
gene-Eef1akmt1,1
gene-Eef1akmt2+gene-Fam53b,1.2854442906932e-11
gene-Eef1akmt4+gene-Eef1ece2+gene-Ece2,0.0172647307933729
gene-Eef1b2,0.970762256334733
gene-Eef1d,0.273482768074325
gene-Eef1e1,0.81849085464497
gene-Eef1g,0.0032717214144357
gene-Eef2,9.57316259212467e-11
gene-Eef2k,0.00629865754030737
gene-Eef2kmt,0.904154782036852
gene-Eefsec,0.298254859039905
gene-Eeig1,0.317773580156858
gene-Eeig2,0.233842964547454
gene-Eepd1,0.958834779106653
gene-Efcab11,1
gene-Efcab12,0.836282721272312
gene-Efcab14,0.623099424306836
gene-Efcab2,1
gene-Efcab5,0.244705157891343
gene-Efcab6,0.266028573749902
gene-Efcab7,0.132990337368425
gene-Efcab8+gene-Mapre1,0.00843623685628714
gene-Efcc1,1
gene-Efemp2,0.949605834460845
gene-Efhd2,1
gene-Efl1,0.518849578717661
gene-Efna1,1
gene-Efna2,1
gene-Efna3,1
gene-Efna4,1
gene-Efna5,0.00521110587917944
gene-Efnb1,0.590078203256632
gene-Efnb2,0.0146099081317077
gene-Efnb3,0.0269119002853594
gene-Efr3a,4.28272413632974e-05
gene-Efr3b,0
gene-Efs+gene-Slc22a17,1.65582056451893e-06
gene-Eftud2,0.0332404615136521
gene-Egf,1
gene-Egfem1,0.706801233159714
gene-Egfl6,1
gene-Egfl7,0.811251470466698
gene-Egfl8,1
gene-Egflam,1
gene-Egfr,0.0160325284316559
gene-Egln1,0.116644622403174
gene-Egln2,0.725496221195194
gene-Egln3,1
gene-Egr1,1
gene-Egr3,0.970987871003566
gene-Egr4,1
gene-Ehbp1,2.05127084901187e-06
gene-Ehbp1l1,0.000918689083156333
gene-Ehd1,0.35839353457526
gene-Ehd2,0.40271707445481
gene-Ehd3,0.576955584832582
gene-Ehd4,1
gene-Ehhadh,0.998070328727941
gene-Ehmt1,2.61846321356662e-07
gene-Ehmt2,0.00330837694036006
gene-Ei24,0.16118515333945
gene-Eif1,0.942330592675798
gene-Eif1a,1
gene-Eif1ad,0.961769346187269
gene-Eif1ax,1
gene-Eif1b,0.452128218413224
gene-Eif2a,0.305450260860047
gene-Eif2ak1,0.414419628814367
gene-Eif2ak2+gene-Gm6548,0.992286722442884
gene-Eif2ak3,0.131839055123066
gene-Eif2ak4,0.00520479541870594
gene-Eif2b1,0.707027163202926
gene-Eif2b2,0.549684810346343
gene-Eif2b3,1
gene-Eif2b4,0.428698355225341
gene-Eif2b5,0.49141560669306
gene-Eif2d,0.757662881782518
gene-Eif2s1,0.546800732438036
gene-Eif2s2,0.601078344562976
gene-Eif2s3x,0.0235948415483584
gene-Eif2s3y,0.000869554206292462
gene-Eif3a,2.52003781826778e-12
gene-Eif3b,0.00416550127948111
gene-Eif3c,8.05056713623699e-08
gene-Eif3d,0.397955835913202
gene-Eif3e,0.943873250436635
gene-Eif3f,1
gene-Eif3g,0.165250165564048
gene-Eif3h,0.601780248228268
gene-Eif3i,0.948235616342561
gene-Eif3j1,1
gene-Eif3k,0.889497989858334
gene-Eif3l,0.357319911649458
gene-Eif3m,0.587100676055433
gene-Eif4a1,0.00109725638985364
gene-Eif4a2,2.51837991606508e-05
gene-Eif4a3,0.802227189826925
gene-Eif4b,1.50709664703541e-08
gene-Eif4e,0.0296231190801437
gene-Eif4e2,0.792134457794791
gene-Eif4e3,0.614749101546536
gene-Eif4ebp1,0.845782082603353
gene-Eif4ebp2,1
gene-Eif4ebp3,1
gene-Eif4enif1,0.154951814799539
gene-Eif4g1,0
